# cosmological_parameters--omega_m cosmological_parameters--s_8 cosmological_parameters--h0 cosmological_parameters--omega_b cosmological_parameters--n_s cosmological_parameters--w intrinsic_alignment_parameters--a1 intrinsic_alignment_parameters--alpha1 intrinsic_alignment_parameters--a2 intrinsic_alignment_parameters--alpha2 intrinsic_alignment_parameters--bias_ta
1.294628906249999933e-01 5.124511718750000000e-01 7.758789062500000000e-01 4.650390625000000444e-02 1.003300781250000107e+00 -1.330508789062500030e+00 1.938476562500000000e+00 -1.000976562500000000e+00 -5.517578125000000000e-01 2.104492187500000000e+00 7.412109375000000000e-01
3.194628906249999956e-01 7.624511718750000000e-01 5.958789062500000622e-01 6.650390625000000833e-02 9.033007812500000178e-01 -4.975087890625000675e-01 -3.061523437500000000e+00 3.999023437500000000e+00 4.448242187500000000e+00 -2.895507812500000000e+00 1.741210937500000000e+00
4.144628906250000244e-01 6.374511718750000000e-01 6.858789062500000311e-01 3.650390625000000250e-02 9.533007812500000622e-01 -1.747008789062499901e+00 -5.615234375000000000e-01 -3.500976562500000000e+00 -3.051757812500000000e+00 -3.955078125000000000e-01 2.412109375000000000e-01
2.244628906249999944e-01 8.874511718750000000e-01 8.658789062500000799e-01 5.650390624999999944e-02 1.053300781250000151e+00 -9.140087890624999378e-01 4.438476562500000000e+00 1.499023437500000000e+00 1.948242187500000000e+00 4.604492187500000000e+00 1.241210937500000000e+00
2.719628906250000089e-01 6.999511718750000000e-01 5.508789062500000222e-01 4.150390625000000000e-02 9.283007812500000400e-01 -1.122258789062499984e+00 6.884765625000000000e-01 2.749023437500000000e+00 -1.801757812500000000e+00 -1.645507812500000000e+00 4.912109375000000000e-01
4.619628906250000111e-01 9.499511718750000000e-01 7.308789062500000711e-01 6.150390625000000389e-02 1.028300781250000018e+00 -1.955258789062499947e+00 -4.311523437500000000e+00 -2.250976562500000000e+00 3.198242187500000000e+00 3.354492187500000000e+00 1.491210937500000000e+00
3.669628906249999822e-01 5.749511718750000000e-01 8.208789062500000400e-01 3.150390624999999806e-02 9.783007812499999734e-01 -7.057587890625001137e-01 -1.811523437500000000e+00 2.490234375000000000e-01 -4.301757812500000000e+00 8.544921875000000000e-01 9.912109375000000000e-01
1.769628906249999800e-01 8.249511718750000000e-01 6.408789062499999911e-01 5.150390625000000194e-02 8.783007812499999956e-01 -1.538758789062500076e+00 3.188476562500000000e+00 -4.750976562500000000e+00 6.982421875000000000e-01 -4.145507812500000000e+00 1.991210937500000000e+00
2.007128906250000011e-01 6.687011718750000000e-01 8.883789062500000444e-01 6.400390625000000611e-02 9.158007812499999734e-01 -1.434633789062500053e+00 1.313476562500000000e+00 8.740234375000000000e-01 -2.426757812500000000e+00 1.479492187500000000e+00 1.866210937500000000e+00
3.907128906249999756e-01 9.187011718750000000e-01 7.083789062500001066e-01 4.400390625000000222e-02 1.015800781250000062e+00 -6.016337890625000906e-01 -3.686523437500000000e+00 -4.125976562500000000e+00 2.573242187500000000e+00 -3.520507812500000000e+00 8.662109375000000000e-01
4.857128906250000044e-01 5.437011718750000000e-01 6.183789062500000266e-01 5.400390625000000416e-02 1.065800781250000107e+00 -1.851133789062499924e+00 -1.186523437500000000e+00 3.374023437500000000e+00 -4.926757812500000000e+00 -1.020507812500000000e+00 1.366210937500000000e+00
2.957128906250000022e-01 7.937011718750000000e-01 7.983789062500000755e-01 3.400390625000000028e-02 9.658007812500000178e-01 -1.018133789062499961e+00 3.813476562500000000e+00 -1.625976562500000000e+00 7.324218750000000000e-02 3.979492187500000000e+00 3.662109375000000000e-01
2.482128906249999878e-01 6.062011718750000000e-01 6.633789062500000666e-01 6.900390624999999667e-02 1.040800781249999973e+00 -8.098837890625001368e-01 6.347656250000000000e-02 -2.875976562500000000e+00 -1.176757812500000000e+00 -2.270507812500000000e+00 1.116210937500000000e+00
4.382128906250000178e-01 8.562011718750000000e-01 8.433789062500001155e-01 4.900390625000000666e-02 9.408007812499999956e-01 -1.642883789062500099e+00 -4.936523437500000000e+00 2.124023437500000000e+00 3.823242187500000000e+00 2.729492187500000000e+00 1.162109375000000000e-01
3.432128906249999889e-01 7.312011718750000000e-01 7.533789062500000355e-01 5.900390625000000167e-02 8.908007812499999512e-01 -3.933837890625000444e-01 -2.436523437500000000e+00 -3.759765625000000000e-01 -3.676757812500000000e+00 2.294921875000000000e-01 1.616210937500000000e+00
1.532128906249999867e-01 9.812011718750000000e-01 5.733789062500000977e-01 3.900390624999999778e-02 9.908007812500000400e-01 -1.226383789062500007e+00 2.563476562500000000e+00 4.624023437500000000e+00 1.323242187500000000e+00 -4.770507812500000000e+00 6.162109375000000000e-01
1.650878906250000111e-01 7.468261718750000000e-01 7.196289062500000888e-01 3.025390625000000042e-02 1.047050781250000062e+00 -1.590821289062499977e+00 -2.749023437500000000e+00 2.436523437500000000e+00 2.260742187500000000e+00 3.666992187500000000e+00 4.287109375000000000e-01
3.550878906250000133e-01 9.968261718750000000e-01 8.996289062500000266e-01 5.025390625000000777e-02 9.470507812499999734e-01 -7.578212890625000142e-01 2.250976562500000000e+00 -2.563476562500000000e+00 -2.739257812500000000e+00 -1.333007812500000000e+00 1.428710937500000000e+00
4.500878906249999867e-01 6.218261718750000000e-01 8.096289062500000577e-01 4.025390624999999889e-02 8.970507812500000400e-01 -1.174321289062500107e+00 4.750976562500000000e+00 4.936523437500000000e+00 4.760742187500000000e+00 -3.833007812500000000e+00 9.287109375000000000e-01
2.600878906249999845e-01 8.718261718750000000e-01 6.296289062500000089e-01 6.025390625000000278e-02 9.970507812500000178e-01 -3.413212890625001439e-01 -2.490234375000000000e-01 -6.347656250000000000e-02 -2.392578125000000000e-01 1.166992187500000000e+00 1.928710937500000000e+00
3.075878906250000266e-01 5.593261718750000000e-01 8.546289062500000977e-01 3.525390625000000139e-02 8.720507812500000178e-01 -5.495712890624999680e-01 -3.999023437500000000e+00 -3.813476562500000000e+00 1.010742187500000000e+00 -2.583007812500000000e+00 6.787109375000000000e-01
4.975878906249999734e-01 8.093261718750000000e-01 6.746289062500000488e-01 5.525390625000000527e-02 9.720507812499999956e-01 -1.382571289062500153e+00 1.000976562500000000e+00 1.186523437500000000e+00 -3.989257812500000000e+00 2.416992187500000000e+00 1.678710937500000000e+00
4.025878906250000000e-01 6.843261718750000000e-01 5.846289062500000799e-01 4.525390625000000333e-02 1.022050781249999929e+00 -9.660712890625000604e-01 3.500976562500000000e+00 -1.313476562500000000e+00 3.510742187500000000e+00 4.916992187500000000e+00 1.787109375000000000e-01
2.125878906249999978e-01 9.343261718750000000e-01 7.646289062500000178e-01 6.525390625000000722e-02 9.220507812500000622e-01 -1.799071289062500023e+00 -1.499023437500000000e+00 3.686523437500000000e+00 -1.489257812500000000e+00 -8.300781250000000000e-02 1.178710937500000000e+00
1.888378906250000044e-01 5.905761718750000000e-01 6.071289062500000444e-01 5.775390625000000056e-02 9.595507812500000400e-01 -1.903196289062500046e+00 -3.374023437500000000e+00 -1.938476562500000000e+00 3.857421875000000000e-01 3.041992187500000000e+00 1.053710937500000000e+00
3.788378906250000067e-01 8.405761718750000000e-01 7.871289062499999822e-01 3.775390624999999667e-02 1.059550781250000018e+00 -1.070196289062500083e+00 1.625976562500000000e+00 3.061523437500000000e+00 -4.614257812500000000e+00 -1.958007812500000000e+00 5.371093750000000000e-02
4.738378906249999800e-01 7.155761718750000000e-01 8.771289062500000622e-01 6.775390625000000944e-02 1.009550781249999973e+00 -1.486696289062499954e+00 4.125976562500000000e+00 -4.438476562500000000e+00 2.885742187500000000e+00 -4.458007812500000000e+00 1.553710937500000000e+00
2.838378906249999778e-01 9.655761718750000000e-01 6.971289062500000133e-01 4.775390625000000555e-02 9.095507812499999956e-01 -6.536962890624999911e-01 -8.740234375000000000e-01 5.615234375000000000e-01 -2.114257812500000000e+00 5.419921875000000000e-01 5.537109375000000000e-01
2.363378906249999911e-01 6.530761718750000000e-01 7.421289062500000533e-01 5.275390625000000305e-02 9.845507812500000622e-01 -4.454462890625001670e-01 -4.624023437500000000e+00 4.311523437500000000e+00 1.635742187500000000e+00 -3.208007812500000000e+00 1.803710937500000000e+00
4.263378906249999933e-01 9.030761718750000000e-01 5.621289062500000044e-01 3.275390624999999917e-02 8.845507812499999734e-01 -1.278446289062499908e+00 3.759765625000000000e-01 -6.884765625000000000e-01 -3.364257812500000000e+00 1.791992187500000000e+00 8.037109375000000000e-01
3.313378906249999645e-01 5.280761718750000000e-01 6.521289062500000844e-01 6.275390625000000500e-02 9.345507812500000178e-01 -8.619462890625000373e-01 2.875976562500000000e+00 1.811523437500000000e+00 4.135742187500000000e+00 4.291992187500000000e+00 1.303710937500000000e+00
1.413378906249999900e-01 7.780761718750000000e-01 8.321289062500000222e-01 4.275390625000000111e-02 1.034550781250000107e+00 -1.694946289062500000e+00 -2.124023437500000000e+00 -3.188476562500000000e+00 -8.642578125000000000e-01 -7.080078125000000000e-01 3.037109375000000000e-01
1.354003906250000056e-01 6.296386718750000000e-01 6.352539062500000000e-01 6.962890625000001110e-02 8.939257812499999956e-01 -7.317900390625000639e-01 4.594726562500000000e+00 2.905273437500000000e+00 3.979492187500000000e+00 2.260742187500000000e+00 8.349609375000000000e-01
3.254003906250000355e-01 8.796386718750000000e-01 8.152539062500000488e-01 4.962890625000000722e-02 9.939257812500000844e-01 -1.564790039062500027e+00 -4.052734375000000000e-01 -2.094726562500000000e+00 -1.020507812500000000e+00 -2.739257812500000000e+00 1.834960937500000000e+00
4.204003906250000089e-01 5.046386718750000000e-01 9.052539062500000178e-01 5.962890625000000222e-02 1.043925781250000018e+00 -1.148290039062500156e+00 -2.905273437500000000e+00 4.052734375000000000e-01 1.479492187500000000e+00 -2.392578125000000000e-01 3.349609375000000000e-01
2.304003906250000067e-01 7.546386718750000000e-01 7.252539062500000799e-01 3.962890624999999833e-02 9.439257812500000400e-01 -1.981290039062499897e+00 2.094726562500000000e+00 -4.594726562500000000e+00 -3.520507812500000000e+00 4.760742187500000000e+00 1.334960937500000000e+00
2.779003906249999933e-01 5.671386718750000000e-01 7.702539062500000089e-01 6.462890625000000666e-02 1.068925781250000151e+00 -1.773040039062500073e+00 3.344726562500000000e+00 -8.447265625000000000e-01 2.729492187500000000e+00 -1.489257812500000000e+00 8.496093750000000000e-02
4.679003906249999956e-01 8.171386718750000000e-01 5.902539062500000711e-01 4.462890625000000278e-02 9.689257812500000622e-01 -9.400400390625001101e-01 -1.655273437500000000e+00 4.155273437500000000e+00 -2.270507812500000000e+00 3.510742187500000000e+00 1.084960937500000000e+00
3.729003906250000222e-01 6.921386718750000000e-01 6.802539062500000400e-01 5.462890625000000472e-02 9.189257812500000178e-01 -1.356540039062499980e+00 -4.155273437500000000e+00 -3.344726562500000000e+00 2.294921875000000000e-01 1.010742187500000000e+00 5.849609375000000000e-01
1.829003906249999922e-01 9.421386718750000000e-01 8.602539062500000888e-01 3.462890625000000083e-02 1.018925781250000107e+00 -5.235400390625000178e-01 8.447265625000000000e-01 1.655273437500000000e+00 -4.770507812500000000e+00 -3.989257812500000000e+00 1.584960937500000000e+00
2.066503906250000133e-01 5.358886718750000000e-01 7.027539062500000044e-01 4.212890625000000056e-02 9.814257812500000178e-01 -4.194150390624999947e-01 3.969726562500000000e+00 -2.719726562500000000e+00 3.354492187500000000e+00 1.635742187500000000e+00 1.709960937500000000e+00
3.966503906250000155e-01 7.858886718750000000e-01 8.827539062500000533e-01 6.212890625000000444e-02 8.814257812500000400e-01 -1.252415039062499957e+00 -1.030273437500000000e+00 2.280273437500000000e+00 -1.645507812500000000e+00 -3.364257812500000000e+00 7.099609375000000000e-01
4.916503906249999889e-01 6.608886718750000000e-01 7.927539062499999734e-01 3.212890624999999861e-02 9.314257812499999734e-01 -8.359150390625000870e-01 -3.530273437500000000e+00 -2.197265625000000000e-01 8.544921875000000000e-01 -8.642578125000000000e-01 1.209960937500000000e+00
3.016503906249999867e-01 9.108886718750000000e-01 6.127539062500000355e-01 5.212890625000000250e-02 1.031425781250000062e+00 -1.668915039062500050e+00 1.469726562500000000e+00 4.780273437500000000e+00 -4.145507812500000000e+00 4.135742187500000000e+00 2.099609375000000000e-01
2.541503906250000000e-01 7.233886718750000000e-01 8.377539062500000133e-01 4.712890625000000500e-02 9.564257812499999956e-01 -1.877165039062500096e+00 2.719726562500000000e+00 1.030273437500000000e+00 4.604492187500000000e+00 -2.114257812500000000e+00 1.459960937500000000e+00
4.441503906250000022e-01 9.733886718750000000e-01 6.577539062500000755e-01 6.712890625000000888e-02 1.056425781249999973e+00 -1.044165039062499911e+00 -2.280273437500000000e+00 -3.969726562500000000e+00 -3.955078125000000000e-01 2.885742187500000000e+00 4.599609375000000000e-01
3.491503906249999734e-01 5.983886718750000000e-01 5.677539062499999956e-01 3.712890625000000305e-02 1.006425781249999929e+00 -1.460665039062500004e+00 -4.780273437500000000e+00 3.530273437500000000e+00 2.104492187500000000e+00 3.857421875000000000e-01 1.959960937500000000e+00
1.591503906249999989e-01 8.483886718750000000e-01 7.477539062500000444e-01 5.712890625000000000e-02 9.064257812500000622e-01 -6.276650390625000409e-01 2.197265625000000000e-01 -1.469726562500000000e+00 -2.895507812500000000e+00 -4.614257812500000000e+00 9.599609375000000000e-01
1.472753906250000022e-01 6.140136718750000000e-01 8.715039062500000711e-01 5.337890625000000361e-02 9.376757812500000622e-01 -9.921025390625000107e-01 -9.277343750000000000e-02 -4.282226562500000000e+00 -3.208007812500000000e+00 3.198242187500000000e+00 2.246093750000000000e-02
3.372753906250000044e-01 8.640136718750000000e-01 6.915039062500000222e-01 3.337890624999999972e-02 1.037675781249999929e+00 -1.825102539062499973e+00 4.907226562500000000e+00 7.177734375000000000e-01 1.791992187500000000e+00 -1.801757812500000000e+00 1.022460937500000000e+00
4.322753906249999778e-01 7.390136718750000000e-01 6.015039062500000533e-01 6.337890625000000555e-02 9.876757812499999956e-01 -5.756025390625001403e-01 2.407226562500000000e+00 -1.782226562500000000e+00 -7.080078125000000000e-01 -4.301757812500000000e+00 5.224609375000000000e-01
2.422753906250000033e-01 9.890136718750000000e-01 7.815039062499999911e-01 4.337890625000000167e-02 8.876757812500000178e-01 -1.408602539062500103e+00 -2.592773437500000000e+00 3.217773437500000000e+00 4.291992187500000000e+00 6.982421875000000000e-01 1.522460937500000000e+00
2.897753906250000178e-01 6.765136718750000000e-01 6.465039062499999822e-01 5.837890625000000111e-02 1.012675781250000018e+00 -1.200352539062500057e+00 -1.342773437500000000e+00 1.967773437500000000e+00 -4.458007812500000000e+00 -3.051757812500000000e+00 7.724609375000000000e-01
4.797753906250000200e-01 9.265136718750000000e-01 8.265039062500000311e-01 3.837890624999999722e-02 9.126757812500000400e-01 -3.673525390625000941e-01 3.657226562500000000e+00 -3.032226562500000000e+00 5.419921875000000000e-01 1.948242187500000000e+00 1.772460937500000000e+00
3.847753906249999911e-01 5.515136718750000000e-01 7.365039062500000622e-01 6.837890625000000999e-02 9.626757812499999734e-01 -1.616852539062500149e+00 1.157226562500000000e+00 4.467773437500000000e+00 -1.958007812500000000e+00 4.448242187500000000e+00 2.724609375000000000e-01
1.947753906249999889e-01 8.015136718750000000e-01 5.565039062500000133e-01 4.837890625000000611e-02 1.062675781250000062e+00 -7.838525390624999645e-01 -3.842773437500000000e+00 -5.322265625000000000e-01 3.041992187500000000e+00 -5.517578125000000000e-01 1.272460937500000000e+00
1.710253906249999956e-01 7.077636718750000000e-01 8.040039062499999556e-01 3.587890625000000194e-02 1.025175781249999973e+00 -8.879775390624999876e-01 -7.177734375000000000e-01 3.842773437500000000e+00 -3.833007812500000000e+00 2.573242187500000000e+00 1.397460937500000000e+00
3.610253906249999978e-01 9.577636718750000000e-01 6.240039062500000178e-01 5.587890624999999889e-02 9.251757812499999956e-01 -1.720977539062499950e+00 4.282226562500000000e+00 -1.157226562500000000e+00 1.166992187500000000e+00 -2.426757812500000000e+00 3.974609375000000000e-01
4.560253906250000266e-01 5.827636718750000000e-01 7.140039062500000977e-01 4.587890625000000389e-02 8.751757812499999512e-01 -4.714775390625001172e-01 1.782226562500000000e+00 1.342773437500000000e+00 -1.333007812500000000e+00 -4.926757812500000000e+00 1.897460937500000000e+00
2.660253906249999689e-01 8.327636718750000000e-01 8.940039062500000355e-01 6.587890625000000777e-02 9.751757812500000400e-01 -1.304477539062500080e+00 -3.217773437500000000e+00 -3.657226562500000000e+00 3.666992187500000000e+00 7.324218750000000000e-02 8.974609375000000000e-01
2.185253906249999822e-01 5.202636718750000000e-01 5.790039062500000888e-01 3.087890624999999750e-02 9.001757812499999734e-01 -1.512727539062499904e+00 -1.967773437500000000e+00 -2.407226562500000000e+00 -2.583007812500000000e+00 -3.676757812500000000e+00 1.647460937500000000e+00
4.085253906249999845e-01 7.702636718750000000e-01 7.590039062500000266e-01 5.087890625000000139e-02 1.000175781250000062e+00 -6.797275390625001634e-01 3.032226562500000000e+00 2.592773437500000000e+00 2.416992187500000000e+00 1.323242187500000000e+00 6.474609375000000000e-01
3.135253906250000111e-01 6.452636718750000000e-01 8.490039062500001066e-01 4.087890624999999944e-02 1.050175781250000107e+00 -1.929227539062499996e+00 5.322265625000000000e-01 -4.907226562500000000e+00 -8.300781250000000000e-02 3.823242187500000000e+00 1.147460937500000000e+00
1.235253906249999950e-01 8.952636718750000000e-01 6.690039062500000577e-01 6.087890625000000333e-02 9.501757812500000178e-01 -1.096227539062500034e+00 -4.467773437500000000e+00 9.277343750000000000e-02 4.916992187500000000e+00 -1.176757812500000000e+00 1.474609375000000000e-01
1.250097656249999911e-01 6.042480468750000000e-01 5.888476562500000178e-01 4.353515624999999833e-02 1.054082031250000107e+00 -6.211572265625000533e-01 1.274414062500000000e+00 1.616210937500000000e+00 4.565429687500000000e+00 -2.783203125000000000e-01 7.646484375000000000e-01
3.150097656249999933e-01 8.542480468750000000e-01 7.688476562500000666e-01 6.353515625000000222e-02 9.540820312500000178e-01 -1.454157226562500016e+00 -3.725585937500000000e+00 -3.383789062500000000e+00 -4.345703125000000000e-01 4.721679687500000000e+00 1.764648437500000000e+00
4.100097656250000222e-01 7.292480468750000000e-01 8.588476562500000355e-01 3.353515624999999639e-02 9.040820312499999734e-01 -1.037657226562500146e+00 -1.225585937500000000e+00 4.116210937500000000e+00 2.065429687500000000e+00 2.221679687500000000e+00 2.646484375000000000e-01
2.200097656249999922e-01 9.792480468750000000e-01 6.788476562500000977e-01 5.353515625000000722e-02 1.004082031250000062e+00 -1.870657226562499886e+00 3.774414062500000000e+00 -8.837890625000000000e-01 -2.934570312500000000e+00 -2.778320312500000000e+00 1.264648437500000000e+00
2.675097656250000067e-01 6.667480468750000000e-01 8.138476562500001066e-01 4.853515625000000278e-02 8.790820312499999512e-01 -1.662407226562500062e+00 2.441406250000000000e-02 -4.633789062500000000e+00 3.315429687500000000e+00 9.716796875000000000e-01 1.464843750000000000e-02
4.575097656250000089e-01 9.167480468750000000e-01 6.338476562500000577e-01 6.853515625000000666e-02 9.790820312500000400e-01 -8.294072265625000995e-01 -4.975585937500000000e+00 3.662109375000000000e-01 -1.684570312500000000e+00 -4.028320312500000000e+00 1.014648437500000000e+00
3.625097656250000355e-01 5.417480468750000000e-01 7.238476562500000266e-01 3.853515625000000083e-02 1.029082031249999973e+00 -1.245907226562500192e+00 -2.475585937500000000e+00 -2.133789062500000000e+00 8.154296875000000000e-01 -1.528320312500000000e+00 5.146484375000000000e-01
1.725097656250000056e-01 7.917480468750000000e-01 9.038476562499999645e-01 5.853515625000000472e-02 9.290820312499999956e-01 -4.129072265625000071e-01 2.524414062500000000e+00 2.866210937500000000e+00 -4.184570312500000000e+00 3.471679687500000000e+00 1.514648437500000000e+00
1.962597656249999989e-01 6.979980468750000000e-01 6.563476562500000222e-01 6.603515625000000444e-02 9.665820312499999734e-01 -5.170322265625000302e-01 1.899414062500000000e+00 -1.508789062500000000e+00 2.690429687500000000e+00 -9.033203125000000000e-01 1.639648437500000000e+00
3.862597656249999734e-01 9.479980468750000000e-01 8.363476562500000711e-01 4.603515625000000056e-02 1.066582031250000062e+00 -1.350032226562499993e+00 -3.100585937500000000e+00 3.491210937500000000e+00 -2.309570312500000000e+00 4.096679687500000000e+00 6.396484375000000000e-01
4.812597656250000022e-01 5.729980468750000000e-01 7.463476562499999911e-01 5.603515625000000250e-02 1.016582031250000018e+00 -9.335322265625001226e-01 -6.005859375000000000e-01 -4.008789062500000000e+00 1.904296875000000000e-01 1.596679687500000000e+00 1.139648437500000000e+00
2.912597656250000000e-01 8.229980468750000000e-01 5.663476562500000533e-01 3.603515624999999861e-02 9.165820312500000400e-01 -1.766532226562500085e+00 4.399414062500000000e+00 9.912109375000000000e-01 -4.809570312500000000e+00 -3.403320312500000000e+00 1.396484375000000000e-01
2.437597656250000133e-01 5.104980468750000000e-01 8.813476562500000000e-01 6.103515625000000000e-02 9.915820312499999956e-01 -1.974782226562499909e+00 6.494140625000000000e-01 4.741210937500000000e+00 3.940429687500000000e+00 3.466796875000000000e-01 1.389648437500000000e+00
4.337597656250000155e-01 7.604980468750000000e-01 7.013476562500000622e-01 4.103515625000000305e-02 8.915820312500000178e-01 -1.141782226562499947e+00 -4.350585937500000000e+00 -2.587890625000000000e-01 -1.059570312500000000e+00 -4.653320312500000000e+00 3.896484375000000000e-01
3.387597656249999867e-01 6.354980468750000000e-01 6.113476562500000933e-01 5.103515625000000500e-02 9.415820312500000622e-01 -1.558282226562500039e+00 -1.850585937500000000e+00 2.241210937500000000e+00 1.440429687500000000e+00 -2.153320312500000000e+00 1.889648437500000000e+00
1.487597656249999845e-01 8.854980468750000000e-01 7.913476562500000311e-01 3.103515624999999764e-02 1.041582031249999929e+00 -7.252822265625000764e-01 3.149414062500000000e+00 -2.758789062500000000e+00 -3.559570312500000000e+00 2.846679687500000000e+00 8.896484375000000000e-01
1.606347656250000089e-01 6.511230468750000000e-01 8.250976562500000888e-01 3.978515625000000194e-02 9.978320312499999734e-01 -1.089719726562500046e+00 -3.413085937500000000e+00 -5.712890625000000000e-01 -2.622070312500000000e+00 -4.340820312500000000e+00 7.714843750000000000e-02
3.506347656250000111e-01 9.011230468750000000e-01 6.450976562500000400e-01 5.978515625000000583e-02 8.978320312499999956e-01 -1.922719726562500009e+00 1.586914062500000000e+00 4.428710937500000000e+00 2.377929687500000000e+00 6.591796875000000000e-01 1.077148437500000000e+00
4.456347656249999845e-01 5.261230468750000000e-01 5.550976562500000711e-01 4.978515625000000389e-02 9.478320312500000400e-01 -6.732197265624999538e-01 4.086914062500000000e+00 -3.071289062500000000e+00 -1.220703125000000000e-01 3.159179687500000000e+00 5.771484375000000000e-01
2.556347656249999822e-01 7.761230468750000000e-01 7.350976562500000089e-01 6.978515625000000777e-02 1.047832031250000018e+00 -1.506219726562500139e+00 -9.130859375000000000e-01 1.928710937500000000e+00 4.877929687500000000e+00 -1.840820312500000000e+00 1.577148437500000000e+00
3.031347656249999689e-01 5.886230468750000000e-01 6.900976562500000799e-01 3.478515624999999750e-02 9.228320312500000178e-01 -1.297969726562500092e+00 -4.663085937500000000e+00 3.178710937500000000e+00 -3.872070312500000000e+00 4.409179687500000000e+00 8.271484375000000000e-01
4.931347656250000266e-01 8.386230468750000000e-01 8.700976562500000178e-01 5.478515625000000833e-02 1.022832031250000107e+00 -4.649697265625001297e-01 3.369140625000000000e-01 -1.821289062500000000e+00 1.127929687500000000e+00 -5.908203125000000000e-01 1.827148437500000000e+00
3.981347656249999978e-01 7.136230468750000000e-01 7.800976562500000488e-01 4.478515624999999944e-02 9.728320312500000622e-01 -1.714469726562499963e+00 2.836914062500000000e+00 6.787109375000000000e-01 -1.372070312500000000e+00 -3.090820312500000000e+00 3.271484375000000000e-01
2.081347656249999956e-01 9.636230468750000000e-01 6.000976562500000000e-01 6.478515625000000333e-02 8.728320312499999734e-01 -8.814697265625000000e-01 -2.163085937500000000e+00 -4.321289062500000000e+00 3.627929687500000000e+00 1.909179687500000000e+00 1.327148437500000000e+00
1.843847656250000022e-01 5.573730468750000000e-01 7.575976562499999734e-01 5.228515625000000611e-02 9.103320312500000622e-01 -7.773447265624999769e-01 -2.788085937500000000e+00 5.371093750000000000e-02 -4.497070312500000000e+00 -4.965820312500000000e+00 1.452148437500000000e+00
3.743847656250000044e-01 8.073730468750000000e-01 5.775976562500000355e-01 3.228515625000000222e-02 1.010332031249999929e+00 -1.610344726562499940e+00 2.211914062500000000e+00 -4.946289062500000000e+00 5.029296875000000000e-01 3.417968750000000000e-02 4.521484375000000000e-01
4.693847656249999778e-01 6.823730468750000000e-01 6.675976562500000044e-01 6.228515625000000805e-02 1.060332031249999973e+00 -3.608447265625001066e-01 4.711914062500000000e+00 2.553710937500000000e+00 -1.997070312500000000e+00 2.534179687500000000e+00 1.952148437500000000e+00
2.793847656250000311e-01 9.323730468750000000e-01 8.475976562500000533e-01 4.228515624999999722e-02 9.603320312499999956e-01 -1.193844726562500069e+00 -2.880859375000000000e-01 -2.446289062500000000e+00 3.002929687500000000e+00 -2.465820312500000000e+00 9.521484375000000000e-01
2.318847656249999889e-01 7.448730468750000000e-01 6.225976562500000755e-01 5.728515625000000361e-02 1.035332031250000062e+00 -1.402094726562499893e+00 -4.038085937500000000e+00 -3.696289062500000000e+00 -3.247070312500000000e+00 3.784179687500000000e+00 1.702148437500000000e+00
4.218847656249999911e-01 9.948730468750000000e-01 8.025976562500000133e-01 3.728515624999999972e-02 9.353320312499999734e-01 -5.690947265625001528e-01 9.619140625000000000e-01 1.303710937500000000e+00 1.752929687500000000e+00 -1.215820312500000000e+00 7.021484375000000000e-01
3.268847656250000178e-01 6.198730468750000000e-01 8.925976562499999822e-01 6.728515625000000555e-02 8.853320312500000400e-01 -1.818594726562499986e+00 3.461914062500000000e+00 -1.196289062500000000e+00 -7.470703125000000000e-01 -3.715820312500000000e+00 1.202148437500000000e+00
1.368847656249999878e-01 8.698730468750000000e-01 7.125976562500000444e-01 4.728515625000000167e-02 9.853320312500000178e-01 -9.855947265625000231e-01 -1.538085937500000000e+00 3.803710937500000000e+00 4.252929687500000000e+00 1.284179687500000000e+00 2.021484375000000000e-01
1.428222656250000000e-01 7.214355468750000000e-01 7.407226562500000000e-01 6.041015625000000638e-02 9.447070312499999956e-01 -1.219875976562500020e+00 3.930664062500000000e+00 -4.790039062500000000e+00 -1.215820312500000000e+00 -4.345703125000000000e-01 6.708984375000000000e-01
3.328222656250000022e-01 9.714355468750000000e-01 5.607226562500000622e-01 4.041015625000000250e-02 1.044707031249999973e+00 -3.868759765625000568e-01 -1.069335937500000000e+00 2.099609375000000000e-01 3.784179687500000000e+00 4.565429687500000000e+00 1.670898437500000000e+00
4.278222656249999756e-01 5.964355468750000000e-01 6.507226562500000311e-01 5.041015625000000444e-02 9.947070312500000400e-01 -1.636375976562499890e+00 -3.569335937500000000e+00 -2.290039062500000000e+00 -3.715820312500000000e+00 2.065429687500000000e+00 1.708984375000000000e-01
2.378222656250000011e-01 8.464355468750000000e-01 8.307226562500000799e-01 3.041015625000000056e-02 8.947070312499999512e-01 -8.033759765625001492e-01 1.430664062500000000e+00 2.709960937500000000e+00 1.284179687500000000e+00 -2.934570312500000000e+00 1.170898437500000000e+00
2.853222656249999600e-01 5.339355468750000000e-01 6.057226562499999911e-01 6.541015625000000389e-02 1.019707031250000062e+00 -1.011625976562500195e+00 2.680664062500000000e+00 1.459960937500000000e+00 -2.465820312500000000e+00 8.154296875000000000e-01 4.208984375000000000e-01
4.753222656250000178e-01 7.839355468750000000e-01 7.857226562500000400e-01 4.541015625000000000e-02 9.197070312499999734e-01 -1.844625976562499936e+00 -2.319335937500000000e+00 -3.540039062500000000e+00 2.534179687500000000e+00 -4.184570312500000000e+00 1.420898437500000000e+00
