# cosmological_parameters--omega_m cosmological_parameters--s_8 cosmological_parameters--h0 cosmological_parameters--omega_b cosmological_parameters--n_s cosmological_parameters--w intrinsic_alignment_parameters--a1 intrinsic_alignment_parameters--alpha1 intrinsic_alignment_parameters--a2 intrinsic_alignment_parameters--alpha2 intrinsic_alignment_parameters--bias_ta
4.823730468749999889e-01 7.434082031250000000e-01 5.540429687500000311e-01 3.107421875000000028e-02 1.017949218750000107e+00 -4.112802734375000657e-01 -1.606445312500000000e+00 1.098632812500000000e+00 -1.420898437500000000e+00 -3.857421875000000000e-01 8.408203125000000000e-01
2.923730468749999867e-01 9.934082031250000000e-01 7.340429687500000799e-01 5.107421875000000416e-02 9.179492187500000178e-01 -1.244280273437500028e+00 3.393554687500000000e+00 -3.901367187500000000e+00 3.579101562500000000e+00 4.614257812500000000e+00 1.840820312500000000e+00
2.448730468750000000e-01 6.809082031250000000e-01 6.890429687500000400e-01 4.607421875000000666e-02 9.929492187500000844e-01 -1.452530273437500075e+00 2.143554687500000000e+00 -1.513671875000000000e-01 -2.670898437500000000e+00 -1.635742187500000000e+00 5.908203125000000000e-01
4.348730468750000022e-01 9.309082031250000000e-01 8.690429687500000888e-01 6.607421874999999667e-02 8.929492187499999956e-01 -6.195302734375001119e-01 -2.856445312500000000e+00 4.848632812500000000e+00 2.329101562500000000e+00 3.364257812500000000e+00 1.590820312500000000e+00
3.398730468749999734e-01 5.559082031250000000e-01 7.790429687500000089e-01 3.607421874999999778e-02 9.429492187500000400e-01 -1.869030273437499945e+00 -3.564453125000000000e-01 -2.651367187500000000e+00 -1.708984375000000000e-01 8.642578125000000000e-01 9.082031250000000000e-02
1.498730468749999989e-01 8.059082031250000000e-01 5.990429687500000711e-01 5.607421875000000167e-02 1.042949218750000018e+00 -1.036030273437499982e+00 4.643554687500000000e+00 2.348632812500000000e+00 4.829101562500000000e+00 -4.135742187500000000e+00 1.090820312500000000e+00
1.617480468749999956e-01 5.402832031250000000e-01 6.552929687499999822e-01 5.482421875000000056e-02 9.991992187500000622e-01 -5.674677734374999893e-01 -4.418945312500000000e+00 4.536132812500000000e+00 3.891601562500000000e+00 3.051757812500000000e+00 1.903320312500000000e+00
3.517480468749999978e-01 7.902832031250000000e-01 8.352929687500000311e-01 3.482421874999999667e-02 8.991992187499999734e-01 -1.400467773437500174e+00 5.810546875000000000e-01 -4.638671875000000000e-01 -1.108398437500000000e+00 -1.948242187500000000e+00 9.033203125000000000e-01
4.467480468750000266e-01 6.652832031250000000e-01 7.452929687500000622e-01 6.482421874999999556e-02 9.491992187500000178e-01 -9.839677734375000817e-01 3.081054687500000000e+00 2.036132812500000000e+00 1.391601562500000000e+00 -4.448242187500000000e+00 1.403320312500000000e+00
2.567480468749999689e-01 9.152832031250000000e-01 5.652929687500000133e-01 4.482421875000000555e-02 1.049199218750000107e+00 -1.816967773437500044e+00 -1.918945312500000000e+00 -2.963867187500000000e+00 -3.608398437500000000e+00 5.517578125000000000e-01 4.033203125000000000e-01
3.042480468750000111e-01 7.277832031250000000e-01 8.802929687500000711e-01 5.982421875000000500e-02 9.241992187499999956e-01 -1.608717773437499998e+00 -3.168945312500000000e+00 -1.713867187500000000e+00 2.641601562500000000e+00 -3.198242187500000000e+00 1.153320312500000000e+00
4.942480468750000133e-01 9.777832031250000000e-01 7.002929687500000222e-01 3.982421875000000111e-02 1.024199218749999973e+00 -7.757177734375000355e-01 1.831054687500000000e+00 3.286132812500000000e+00 -2.358398437500000000e+00 1.801757812500000000e+00 1.533203125000000000e-01
3.992480468749999845e-01 6.027832031250000000e-01 6.102929687500000533e-01 6.982421875000000000e-02 9.741992187500000400e-01 -1.192217773437500128e+00 4.331054687500000000e+00 -4.213867187500000000e+00 1.416015625000000000e-01 4.301757812500000000e+00 1.653320312500000000e+00
2.092480468749999822e-01 8.527832031250000000e-01 7.902929687499999911e-01 4.982421875000000305e-02 8.741992187499999512e-01 -3.592177734375001652e-01 -6.689453125000000000e-01 7.861328125000000000e-01 -4.858398437500000000e+00 -6.982421875000000000e-01 6.533203125000000000e-01
1.854980468749999889e-01 6.340332031250000000e-01 5.877929687500000888e-01 3.732421874999999889e-02 9.116992187500000400e-01 -4.633427734374999662e-01 -3.793945312500000000e+00 -4.838867187500000000e+00 3.266601562500000000e+00 3.676757812500000000e+00 5.283203125000000000e-01
3.754980468749999911e-01 8.840332031250000000e-01 7.677929687500000266e-01 5.732421875000000278e-02 1.011699218750000018e+00 -1.296342773437499929e+00 1.206054687500000000e+00 1.611328125000000000e-01 -1.733398437500000000e+00 -1.323242187500000000e+00 1.528320312500000000e+00
4.704980468750000200e-01 5.090332031250000000e-01 8.577929687500001066e-01 4.732421875000000083e-02 1.061699218750000062e+00 -8.798427734375000586e-01 3.706054687500000000e+00 -2.338867187500000000e+00 7.666015625000000000e-01 -3.823242187500000000e+00 2.832031250000000000e-02
2.804980468750000178e-01 7.590332031250000000e-01 6.777929687500000577e-01 6.732421874999999778e-02 9.616992187499999734e-01 -1.712842773437500021e+00 -1.293945312500000000e+00 2.661132812500000000e+00 -4.233398437500000000e+00 1.176757812500000000e+00 1.028320312500000000e+00
2.329980468750000033e-01 5.715332031250000000e-01 8.127929687499999556e-01 3.232421875000000139e-02 1.036699218749999929e+00 -1.921092773437500068e+00 -2.543945312500000000e+00 1.411132812500000000e+00 4.516601562500000000e+00 -2.573242187500000000e+00 2.783203125000000000e-01
4.229980468749999778e-01 8.215332031250000000e-01 6.327929687500000178e-01 5.232421874999999833e-02 9.366992187500000622e-01 -1.088092773437499883e+00 2.456054687500000000e+00 -3.588867187500000000e+00 -4.833984375000000000e-01 2.426757812500000000e+00 1.278320312500000000e+00
3.279980468750000044e-01 6.965332031250000000e-01 7.227929687500000977e-01 4.232421875000000333e-02 8.866992187500000178e-01 -1.504592773437499975e+00 4.956054687500000000e+00 3.911132812500000000e+00 2.016601562500000000e+00 4.926757812500000000e+00 7.783203125000000000e-01
1.379980468750000022e-01 9.465332031250000000e-01 9.027929687500000355e-01 6.232421875000000722e-02 9.866992187499999956e-01 -6.715927734375000124e-01 -4.394531250000000000e-02 -1.088867187500000000e+00 -2.983398437500000000e+00 -7.324218750000000000e-02 1.778320312500000000e+00
1.320605468749999900e-01 5.793457031250000000e-01 5.709179687500000044e-01 4.544921875000000611e-02 9.398242187499999956e-01 -1.790936523437500094e+00 2.612304687500000000e+00 4.882812500000000000e-03 2.485351562500000000e+00 1.645507812500000000e+00 1.372070312500000000e+00
3.220605468749999645e-01 8.293457031250000000e-01 7.509179687500000533e-01 6.544921875000000999e-02 1.039824218749999973e+00 -9.579365234375001315e-01 -2.387695312500000000e+00 -4.995117187500000000e+00 -2.514648437500000000e+00 -3.354492187500000000e+00 3.720703125000000000e-01
4.170605468749999933e-01 7.043457031250000000e-01 8.409179687500000222e-01 3.544921874999999722e-02 9.898242187500000400e-01 -1.374436523437500002e+00 -4.887695312500000000e+00 2.504882812500000000e+00 4.985351562500000000e+00 -8.544921875000000000e-01 1.872070312500000000e+00
2.270605468749999911e-01 9.543457031250000000e-01 6.609179687500000844e-01 5.544921875000000111e-02 8.898242187499999512e-01 -5.414365234375000391e-01 1.123046875000000000e-01 -2.495117187500000000e+00 -1.464843750000000000e-02 4.145507812500000000e+00 8.720703125000000000e-01
2.745605468749999778e-01 6.418457031250000000e-01 7.959179687499999822e-01 4.044921875000000167e-02 1.014824218750000062e+00 -7.496865234375000853e-01 3.862304687500000000e+00 -3.745117187500000000e+00 1.235351562500000000e+00 -2.104492187500000000e+00 1.622070312500000000e+00
4.645605468749999800e-01 8.918457031250000000e-01 6.159179687500000444e-01 6.044921875000000555e-02 9.148242187499999734e-01 -1.582686523437500048e+00 -1.137695312500000000e+00 1.254882812500000000e+00 -3.764648437500000000e+00 2.895507812500000000e+00 6.220703125000000000e-01
3.695605468750000067e-01 5.168457031250000000e-01 7.059179687500000133e-01 3.044921874999999972e-02 9.648242187500000178e-01 -1.166186523437500178e+00 -3.637695312500000000e+00 -1.245117187500000000e+00 3.735351562500000000e+00 3.955078125000000000e-01 1.122070312500000000e+00
1.795605468750000044e-01 7.668457031250000000e-01 8.859179687500000622e-01 5.044921875000000361e-02 1.064824218750000107e+00 -1.999186523437499918e+00 1.362304687500000000e+00 3.754882812500000000e+00 -1.264648437500000000e+00 -4.604492187500000000e+00 1.220703125000000000e-01
2.033105468749999978e-01 7.355957031250000000e-01 6.834179687500000488e-01 6.294921875000000777e-02 1.027324218750000018e+00 -1.895061523437500117e+00 3.237304687500000000e+00 -6.201171875000000000e-01 6.103515625000000000e-01 2.270507812500000000e+00 2.470703125000000000e-01
3.933105468750000000e-01 9.855957031250000000e-01 8.634179687500000977e-01 4.294921875000000389e-02 9.273242187500000400e-01 -1.062061523437499932e+00 -1.762695312500000000e+00 4.379882812500000000e+00 -4.389648437500000000e+00 -2.729492187500000000e+00 1.247070312500000000e+00
4.883105468749999734e-01 6.105957031250000000e-01 7.734179687500000178e-01 5.294921874999999889e-02 8.773242187499999956e-01 -1.478561523437500025e+00 -4.262695312500000000e+00 -3.120117187500000000e+00 3.110351562500000000e+00 -2.294921875000000000e-01 7.470703125000000000e-01
2.983105468750000266e-01 8.605957031250000000e-01 5.934179687500000799e-01 3.294921875000000194e-02 9.773242187499999734e-01 -6.455615234375000622e-01 7.373046875000000000e-01 1.879882812500000000e+00 -1.889648437500000000e+00 4.770507812500000000e+00 1.747070312500000000e+00
2.508105468749999845e-01 5.480957031250000000e-01 9.084179687500000266e-01 6.794921875000001221e-02 9.023242187500000178e-01 -4.373115234375000160e-01 4.487304687500000000e+00 3.129882812500000000e+00 1.860351562500000000e+00 -1.479492187500000000e+00 9.970703125000000000e-01
4.408105468749999867e-01 7.980957031250000000e-01 7.284179687500000888e-01 4.794921875000000139e-02 1.002324218750000107e+00 -1.270311523437499979e+00 -5.126953125000000000e-01 -1.870117187500000000e+00 -3.139648437500000000e+00 3.520507812500000000e+00 1.997070312500000000e+00
3.458105468750000133e-01 6.730957031250000000e-01 6.384179687500000089e-01 5.794921875000000333e-02 1.052324218750000151e+00 -8.538115234375001084e-01 -3.012695312500000000e+00 6.298828125000000000e-01 4.360351562500000000e+00 1.020507812500000000e+00 4.970703125000000000e-01
1.558105468750000111e-01 9.230957031250000000e-01 8.184179687500000577e-01 3.794921874999999944e-02 9.523242187500000622e-01 -1.686811523437500071e+00 1.987304687500000000e+00 -4.370117187500000000e+00 -6.396484375000000000e-01 -3.979492187500000000e+00 1.497070312500000000e+00
1.439355468749999867e-01 6.574707031250000000e-01 8.521679687500001155e-01 3.169921875000000083e-02 8.835742187499999734e-01 -1.218249023437500078e+00 -2.075195312500000000e+00 -1.557617187500000000e+00 -3.271484375000000000e-01 2.583007812500000000e+00 1.559570312500000000e+00
3.339355468749999889e-01 9.074707031250000000e-01 6.721679687500000666e-01 5.169921875000000472e-02 9.835742187500000622e-01 -3.852490234375001155e-01 2.924804687500000000e+00 3.442382812500000000e+00 4.672851562500000000e+00 -2.416992187500000000e+00 5.595703125000000000e-01
4.289355468750000178e-01 5.324707031250000000e-01 5.821679687500000977e-01 4.169921875000000278e-02 1.033574218750000107e+00 -1.634749023437499948e+00 4.248046875000000000e-01 -4.057617187500000000e+00 -2.827148437500000000e+00 -4.916992187500000000e+00 1.059570312500000000e+00
2.389355468750000155e-01 7.824707031250000000e-01 7.621679687500000355e-01 6.169921875000000666e-02 9.335742187500000178e-01 -8.017490234374999858e-01 -4.575195312500000000e+00 9.423828125000000000e-01 2.172851562500000000e+00 8.300781250000000000e-02 5.957031250000000000e-02
2.864355468750000022e-01 5.949707031250000000e-01 7.171679687500001066e-01 3.669921874999999833e-02 1.058574218750000018e+00 -1.009999023437500032e+00 -8.251953125000000000e-01 4.692382812500000000e+00 -1.577148437500000000e+00 -3.666992187500000000e+00 1.309570312500000000e+00
4.764355468750000044e-01 8.449707031250000000e-01 8.971679687500000444e-01 5.669921875000000222e-02 9.585742187500000400e-01 -1.842999023437499995e+00 4.174804687500000000e+00 -3.076171875000000000e-01 3.422851562500000000e+00 1.333007812500000000e+00 3.095703125000000000e-01
3.814355468749999756e-01 7.199707031250000000e-01 8.071679687499999645e-01 4.669921875000000722e-02 9.085742187499999956e-01 -5.934990234375001616e-01 1.674804687500000000e+00 2.192382812500000000e+00 -4.077148437500000000e+00 3.833007812500000000e+00 1.809570312500000000e+00
1.914355468750000011e-01 9.699707031250000000e-01 6.271679687500000266e-01 6.669921875000001110e-02 1.008574218749999973e+00 -1.426499023437500124e+00 -3.325195312500000000e+00 -2.807617187500000000e+00 9.228515625000000000e-01 -1.166992187500000000e+00 8.095703125000000000e-01
1.676855468749999800e-01 5.012207031250000000e-01 7.396679687500000711e-01 5.919921875000000444e-02 9.710742187499999956e-01 -1.530624023437499925e+00 -1.450195312500000000e+00 1.567382812500000000e+00 -2.202148437500000000e+00 3.208007812500000000e+00 9.345703125000000000e-01
3.576855468749999822e-01 7.512207031250000000e-01 5.596679687500000222e-01 3.919921875000000056e-02 8.710742187500000178e-01 -6.976240234374999627e-01 3.549804687500000000e+00 -3.432617187500000000e+00 2.797851562500000000e+00 -1.791992187500000000e+00 1.934570312500000000e+00
4.526855468750000111e-01 6.262207031250000000e-01 6.496679687499999911e-01 6.919921875000001332e-02 9.210742187500000622e-01 -1.947124023437500018e+00 1.049804687500000000e+00 4.067382812500000000e+00 -4.702148437500000000e+00 -4.291992187500000000e+00 4.345703125000000000e-01
2.626855468750000089e-01 8.762207031250000000e-01 8.296679687500000400e-01 4.919921875000000250e-02 1.021074218749999929e+00 -1.114124023437500055e+00 -3.950195312500000000e+00 -9.326171875000000000e-01 2.978515625000000000e-01 7.080078125000000000e-01 1.434570312500000000e+00
2.151855468749999944e-01 6.887207031250000000e-01 6.046679687500000622e-01 5.419921875000000000e-02 9.460742187499999734e-01 -9.058740234375000089e-01 -2.001953125000000000e-01 -4.682617187500000000e+00 -9.521484375000000000e-01 -3.041992187500000000e+00 1.845703125000000000e-01
4.051855468750000244e-01 9.387207031250000000e-01 7.846679687500000000e-01 3.419921874999999611e-02 1.046074218750000062e+00 -1.738874023437499972e+00 4.799804687500000000e+00 3.173828125000000000e-01 4.047851562500000000e+00 1.958007812500000000e+00 1.184570312500000000e+00
3.101855468749999956e-01 5.637207031250000000e-01 8.746679687500000799e-01 6.419921875000000888e-02 9.960742187500000178e-01 -4.893740234375001386e-01 2.299804687500000000e+00 -2.182617187500000000e+00 -3.452148437500000000e+00 4.458007812500000000e+00 6.845703125000000000e-01
1.201855468749999933e-01 8.137207031250000000e-01 6.946679687500000311e-01 4.419921875000000500e-02 8.960742187500000400e-01 -1.322374023437499879e+00 -2.700195312500000000e+00 2.817382812500000000e+00 1.547851562500000000e+00 -5.419921875000000000e-01 1.684570312500000000e+00
1.202783203124999922e-01 6.568603515625000000e-01 7.655957031250000266e-01 4.614257812500000000e-02 9.352832031250000178e-01 -1.035623535156250163e+00 1.555175781250000000e+00 4.221191406250000000e+00 -1.608886718750000000e+00 -1.906738281250000000e+00 1.235351562500000000e-01
3.102783203125000222e-01 9.068603515625000000e-01 5.855957031250000888e-01 6.614257812500000389e-02 1.035283203125000107e+00 -1.868623535156249904e+00 -3.444824218750000000e+00 -7.788085937500000000e-01 3.391113281250000000e+00 3.093261718750000000e+00 1.123535156250000000e+00
4.052783203124999956e-01 5.318603515625000000e-01 6.755957031250000577e-01 3.614257812499999806e-02 9.852832031250000622e-01 -6.191235351562500711e-01 -9.448242187500000000e-01 1.721191406250000000e+00 -4.108886718750000000e+00 5.932617187500000000e-01 6.235351562500000000e-01
2.152783203124999933e-01 7.818603515625000000e-01 8.555957031250001066e-01 5.614257812500000888e-02 8.852832031249999734e-01 -1.452123535156250034e+00 4.055175781250000000e+00 -3.278808593750000000e+00 8.911132812500000000e-01 -4.406738281250000000e+00 1.623535156250000000e+00
2.627783203125000355e-01 5.943603515625000000e-01 6.305957031250000178e-01 4.114257812500000250e-02 1.010283203124999973e+00 -1.243873535156249988e+00 3.051757812500000000e-01 -2.028808593750000000e+00 -3.588867187500000000e-01 1.843261718750000000e+00 8.735351562500000000e-01
4.527783203124999822e-01 8.443603515625000000e-01 8.105957031249999556e-01 6.114257812500000638e-02 9.102832031249999956e-01 -4.108735351562500249e-01 -4.694824218750000000e+00 2.971191406250000000e+00 4.641113281250000000e+00 -3.156738281250000000e+00 1.873535156250000000e+00
3.577783203125000089e-01 7.193603515625000000e-01 9.005957031250000355e-01 3.114257812500000056e-02 9.602832031250000400e-01 -1.660373535156250080e+00 -2.194824218750000000e+00 -4.528808593750000000e+00 -2.858886718750000000e+00 -6.567382812500000000e-01 3.735351562500000000e-01
1.677783203125000067e-01 9.693603515625000000e-01 7.205957031250000977e-01 5.114257812500000444e-02 1.060283203125000018e+00 -8.273735351562501172e-01 2.805175781250000000e+00 4.711914062500000000e-01 2.141113281250000000e+00 4.343261718750000000e+00 1.373535156250000000e+00
1.915283203125000000e-01 5.006103515625000000e-01 8.330957031250000311e-01 6.364257812500001554e-02 1.022783203124999929e+00 -9.314985351562501403e-01 2.180175781250000000e+00 -3.903808593750000000e+00 -9.838867187500000000e-01 -1.281738281250000000e+00 1.498535156250000000e+00
3.815283203125000022e-01 7.506103515625000000e-01 6.530957031249999822e-01 4.364257812499999778e-02 9.227832031250000622e-01 -1.764498535156250103e+00 -2.819824218750000000e+00 1.096191406250000000e+00 4.016113281250000000e+00 3.718261718750000000e+00 4.985351562500000000e-01
4.765283203124999756e-01 6.256103515625000000e-01 5.630957031250000133e-01 5.364257812500000666e-02 8.727832031250000178e-01 -5.149985351562500480e-01 -3.198242187500000000e-01 -1.403808593750000000e+00 -3.483886718750000000e+00 1.218261718750000000e+00 1.998535156250000000e+00
2.865283203124999734e-01 8.756103515625000000e-01 7.430957031250000622e-01 3.364257812500000278e-02 9.727832031249999956e-01 -1.347998535156250011e+00 4.680175781250000000e+00 3.596191406250000000e+00 1.516113281250000000e+00 -3.781738281250000000e+00 9.985351562500000000e-01
2.390283203124999867e-01 6.881103515625000000e-01 6.980957031250000222e-01 6.864257812500000611e-02 8.977832031250000400e-01 -1.556248535156250057e+00 9.301757812500000000e-01 2.346191406250000000e+00 -2.233886718750000000e+00 2.468261718750000000e+00 1.748535156250000000e+00
4.290283203124999889e-01 9.381103515625000000e-01 8.780957031250000711e-01 4.864257812500000222e-02 9.977832031250000178e-01 -7.232485351562500941e-01 -4.069824218750000000e+00 -2.653808593750000000e+00 2.766113281250000000e+00 -2.531738281250000000e+00 7.485351562500000000e-01
3.340283203124999600e-01 5.631103515625000000e-01 7.880957031249999911e-01 5.864257812500000416e-02 1.047783203125000062e+00 -1.972748535156249927e+00 -1.569824218750000000e+00 4.846191406250000000e+00 -4.733886718750000000e+00 -3.173828125000000000e-02 1.248535156250000000e+00
1.440283203124999856e-01 8.131103515625000000e-01 6.080957031250000533e-01 3.864257812500000028e-02 9.477832031249999734e-01 -1.139748535156249964e+00 3.430175781250000000e+00 -1.538085937500000000e-01 2.661132812500000000e-01 4.968261718750000000e+00 2.485351562500000000e-01
1.559033203124999822e-01 5.787353515625000000e-01 6.418457031250000000e-01 3.239257812500000167e-02 8.915332031249999512e-01 -6.711860351562499716e-01 -3.132324218750000000e+00 -2.966308593750000000e+00 1.203613281250000000e+00 -3.469238281250000000e+00 8.110351562500000000e-01
3.459033203124999845e-01 8.287353515625000000e-01 8.218457031250000488e-01 5.239257812500000555e-02 9.915332031250000400e-01 -1.504186035156250156e+00 1.867675781250000000e+00 2.033691406250000000e+00 -3.796386718750000000e+00 1.530761718750000000e+00 1.811035156250000000e+00
4.409033203125000133e-01 7.037353515625000000e-01 7.318457031250000799e-01 4.239257812500000361e-02 1.041533203124999973e+00 -1.087686035156250064e+00 4.367675781250000000e+00 -4.663085937500000000e-01 3.703613281250000000e+00 4.030761718750000000e+00 3.110351562500000000e-01
2.509033203124999556e-01 9.537353515625000000e-01 5.518457031250000311e-01 6.239257812500000749e-02 9.415332031249999956e-01 -1.920686035156250027e+00 -6.323242187500000000e-01 4.533691406250000000e+00 -1.296386718750000000e+00 -9.692382812500000000e-01 1.311035156250000000e+00
2.984033203124999978e-01 6.412353515625000000e-01 8.668457031250000888e-01 3.739257812499999917e-02 1.066533203125000107e+00 -1.712436035156249980e+00 -4.382324218750000000e+00 7.836914062500000000e-01 2.453613281250000000e+00 2.780761718750000000e+00 6.103515625000000000e-02
4.884033203125000000e-01 8.912353515625000000e-01 6.868457031250000400e-01 5.739257812500000305e-02 9.665332031250000178e-01 -8.794360351562500178e-01 6.176757812500000000e-01 -4.216308593750000000e+00 -2.546386718750000000e+00 -2.219238281250000000e+00 1.061035156250000000e+00
3.934033203124999711e-01 5.162353515625000000e-01 5.968457031250000711e-01 4.739257812500000111e-02 9.165332031249999734e-01 -1.295936035156250110e+00 3.117675781250000000e+00 3.283691406250000000e+00 4.953613281250000000e+00 -4.719238281250000000e+00 5.610351562500000000e-01
2.034033203124999967e-01 7.662353515625000000e-01 7.768457031250000089e-01 6.739257812500000500e-02 1.016533203125000062e+00 -4.629360351562501474e-01 -1.882324218750000000e+00 -1.716308593750000000e+00 -4.638671875000000000e-02 2.807617187500000000e-01 1.561035156250000000e+00
1.796533203125000033e-01 7.349853515625000000e-01 5.743457031249999956e-01 5.989257812500000527e-02 9.790332031249999734e-01 -3.588110351562501243e-01 -2.507324218750000000e+00 2.658691406250000000e+00 1.828613281250000000e+00 -2.844238281250000000e+00 1.686035156250000000e+00
3.696533203124999778e-01 9.849853515625000000e-01 7.543457031250000444e-01 3.989257812500000139e-02 8.790332031249999956e-01 -1.191811035156250087e+00 2.492675781250000000e+00 -2.341308593750000000e+00 -3.171386718750000000e+00 2.155761718750000000e+00 6.860351562500000000e-01
4.646533203125000067e-01 6.099853515625000000e-01 8.443457031250000133e-01 6.989257812500000722e-02 9.290332031250000400e-01 -7.753110351562499947e-01 4.992675781250000000e+00 1.586914062500000000e-01 4.328613281250000000e+00 4.655761718750000000e+00 1.186035156250000000e+00
2.746533203125000044e-01 8.599853515625000000e-01 6.643457031250000755e-01 4.989257812500000333e-02 1.029033203125000018e+00 -1.608311035156249957e+00 -7.324218750000000000e-03 -4.841308593750000000e+00 -6.713867187500000000e-01 -3.442382812500000000e-01 1.860351562500000000e-01
2.271533203124999900e-01 5.474853515625000000e-01 7.993457031249999734e-01 5.489257812500000777e-02 9.540332031250000622e-01 -1.816561035156250004e+00 -3.757324218750000000e+00 -1.091308593750000000e+00 5.786132812500000000e-01 3.405761718750000000e+00 1.436035156250000000e+00
4.171533203125000200e-01 7.974853515625000000e-01 6.193457031250000355e-01 3.489257812499999695e-02 1.054033203125000151e+00 -9.835610351562500409e-01 1.242675781250000000e+00 3.908691406250000000e+00 -4.421386718750000000e+00 -1.594238281250000000e+00 4.360351562500000000e-01
3.221533203124999911e-01 6.724853515625000000e-01 7.093457031250000044e-01 6.489257812500000278e-02 1.004033203125000107e+00 -1.400061035156249911e+00 3.742675781250000000e+00 -3.591308593750000000e+00 3.078613281250000000e+00 -4.094238281250000000e+00 1.936035156250000000e+00
1.321533203124999889e-01 9.224853515625000000e-01 8.893457031250000533e-01 4.489257812499999889e-02 9.040332031250000178e-01 -5.670610351562501705e-01 -1.257324218750000000e+00 1.408691406250000000e+00 -1.921386718750000000e+00 9.057617187500000000e-01 9.360351562500000000e-01
1.380908203125000011e-01 5.396728515625000000e-01 5.574707031250000222e-01 6.801757812500000555e-02 1.050908203125000107e+00 -1.686404785156250030e+00 3.898925781250000000e+00 -2.497558593750000000e+00 2.609863281250000000e+00 -2.375488281250000000e+00 4.672851562500000000e-01
3.280908203125000311e-01 7.896728515625000000e-01 7.374707031250000711e-01 4.801757812500000167e-02 9.509082031250000178e-01 -8.534047851562500675e-01 -1.101074218750000000e+00 2.502441406250000000e+00 -2.390136718750000000e+00 2.624511718750000000e+00 1.467285156250000000e+00
4.230908203125000044e-01 6.646728515625000000e-01 8.274707031250000400e-01 5.801757812500000361e-02 9.009082031249999734e-01 -1.269904785156250160e+00 -3.601074218750000000e+00 -4.997558593750000000e+00 1.098632812500000000e-01 1.245117187500000000e-01 9.672851562500000000e-01
2.330908203125000022e-01 9.146728515625000000e-01 6.474707031249999911e-01 3.801757812499999972e-02 1.000908203125000062e+00 -4.369047851562499751e-01 1.398925781250000000e+00 2.441406250000000000e-03 -4.890136718750000000e+00 -4.875488281250000000e+00 1.967285156250000000e+00
2.805908203124999889e-01 7.271728515625000000e-01 7.824707031250000000e-01 6.301757812500000111e-02 8.759082031249999512e-01 -6.451547851562500213e-01 2.648925781250000000e+00 3.752441406250000000e+00 3.859863281250000000e+00 1.374511718750000000e+00 7.172851562500000000e-01
4.705908203124999911e-01 9.771728515625000000e-01 6.024707031250000622e-01 4.301757812499999722e-02 9.759082031250000400e-01 -1.478154785156249984e+00 -2.351074218750000000e+00 -1.247558593750000000e+00 -1.140136718750000000e+00 -3.625488281250000000e+00 1.717285156250000000e+00
3.755908203125000178e-01 6.021728515625000000e-01 6.924707031250000311e-01 5.301757812500000611e-02 1.025908203124999973e+00 -1.061654785156250114e+00 -4.851074218750000000e+00 1.252441406250000000e+00 1.359863281250000000e+00 -1.125488281250000000e+00 2.172851562500000000e-01
1.855908203125000155e-01 8.521728515625000000e-01 8.724707031250000799e-01 3.301757812500000222e-02 9.259082031249999956e-01 -1.894654785156250076e+00 1.489257812500000000e-01 -3.747558593750000000e+00 -3.640136718750000000e+00 3.874511718750000000e+00 1.217285156250000000e+00
2.093408203125000089e-01 6.334228515625000000e-01 6.699707031250000666e-01 4.051757812500000194e-02 9.634082031249999734e-01 -1.998779785156250099e+00 4.523925781250000000e+00 1.877441406250000000e+00 4.484863281250000000e+00 -1.750488281250000000e+00 1.092285156250000000e+00
3.993408203125000111e-01 8.834228515625000000e-01 8.499707031250001155e-01 6.051757812500000583e-02 1.063408203125000062e+00 -1.165779785156249915e+00 -4.760742187500000000e-01 -3.122558593750000000e+00 -5.151367187500000000e-01 3.249511718750000000e+00 9.228515625000000000e-02
4.943408203124999845e-01 5.084228515625000000e-01 7.599707031250000355e-01 3.051757812500000000e-02 1.013408203125000018e+00 -1.582279785156250007e+00 -2.976074218750000000e+00 4.377441406250000000e+00 1.984863281250000000e+00 7.495117187500000000e-01 1.592285156250000000e+00
3.043408203124999822e-01 7.584228515625000000e-01 5.799707031250000977e-01 5.051757812500000389e-02 9.134082031250000400e-01 -7.492797851562500444e-01 2.023925781250000000e+00 -6.225585937500000000e-01 -3.015136718750000000e+00 -4.250488281250000000e+00 5.922851562500000000e-01
2.568408203124999956e-01 5.709228515625000000e-01 8.949707031250000444e-01 4.551757812499999944e-02 9.884082031249999956e-01 -5.410297851562499982e-01 3.273925781250000000e+00 -4.372558593750000000e+00 3.234863281250000000e+00 1.999511718750000000e+00 1.842285156250000000e+00
4.468408203124999978e-01 8.209228515625000000e-01 7.149707031250001066e-01 6.551757812500000333e-02 8.884082031250000178e-01 -1.374029785156249961e+00 -1.726074218750000000e+00 6.274414062500000000e-01 -1.765136718750000000e+00 -3.000488281250000000e+00 8.422851562500000000e-01
3.518408203124999689e-01 6.959228515625000000e-01 6.249707031250000266e-01 3.551757812499999750e-02 9.384082031250000622e-01 -9.575297851562500906e-01 -4.226074218750000000e+00 -1.872558593750000000e+00 7.348632812500000000e-01 -5.004882812500000000e-01 1.342285156250000000e+00
1.618408203124999944e-01 9.459228515625000000e-01 8.049707031249999645e-01 5.551757812500000833e-02 1.038408203124999929e+00 -1.790529785156250053e+00 7.739257812500000000e-01 3.127441406250000000e+00 -4.265136718750000000e+00 4.499511718750000000e+00 3.422851562500000000e-01
