# cosmological_parameters--omega_m cosmological_parameters--s_8 cosmological_parameters--omega_b baryons--bacco_M_c baryons--bacco_M1_z0_cen baryons--bacco_beta baryons--bacco_eta baryons--bacco_theta_inn
2.467285156250000056e-01 6.940917968750000000e-01 5.400390625000000416e-02 1.020214843750000000e+01 1.171289062500000000e+01 4.733886718750000000e-01 1.670410156249999556e-01 -1.411132812500000000e+00
4.367285156249999800e-01 9.440917968750000000e-01 3.400390625000000028e-02 1.320214843750000000e+01 9.712890625000000000e+00 -3.766113281249999778e-01 -2.829589843750000000e-01 -4.111328125000000000e-01
3.417285156250000067e-01 5.690917968750000000e-01 4.400390625000000222e-02 1.170214843750000000e+01 1.071289062500000000e+01 4.838867187499995559e-02 -5.079589843749999778e-01 -1.911132812500000000e+00
1.517285156250000044e-01 8.190917968750000000e-01 6.400390625000000611e-02 1.470214843750000000e+01 1.271289062500000000e+01 -8.016113281250000222e-01 -5.795898437500002220e-02 -9.111328125000000000e-01
1.636035156250000011e-01 5.847167968750000000e-01 5.775390625000000056e-02 1.563964843750000000e+01 1.133789062500000000e+01 -4.297363281250000666e-01 -4.235839843750000000e-01 -4.736328125000000000e-01
3.536035156250000311e-01 8.347167968750000000e-01 3.775390624999999667e-02 1.263964843750000000e+01 9.337890625000000000e+00 4.202636718749999112e-01 2.641601562499995559e-02 -1.473632812500000000e+00
4.486035156250000044e-01 7.097167968750000000e-01 4.775390625000000555e-02 1.413964843750000000e+01 1.033789062500000000e+01 -8.547363281250000000e-01 -1.985839843750000222e-01 -9.736328125000000000e-01
2.586035156250000022e-01 9.597167968750000000e-01 6.775390625000000944e-02 1.113964843750000000e+01 1.233789062500000000e+01 -4.736328125000022204e-03 -6.485839843749999778e-01 -1.973632812500000000e+00
3.061035156249999889e-01 6.472167968750000000e-01 3.275390624999999917e-02 1.488964843750000000e+01 1.083789062500000000e+01 2.077636718750000000e-01 -3.110839843750000111e-01 -1.223632812500000000e+00
4.961035156249999911e-01 8.972167968750000000e-01 5.275390625000000305e-02 1.188964843750000000e+01 1.283789062500000000e+01 -6.422363281250000888e-01 1.389160156250000000e-01 -2.236328125000000000e-01
4.011035156250000178e-01 5.222167968750000000e-01 6.275390625000000500e-02 1.338964843750000000e+01 1.183789062500000000e+01 6.327636718750000444e-01 -8.608398437499997780e-02 -1.723632812500000000e+00
2.111035156250000155e-01 7.722167968750000000e-01 4.275390625000000111e-02 1.038964843750000000e+01 9.837890625000000000e+00 -2.172363281250000444e-01 -5.360839843749999334e-01 -7.236328125000000000e-01
1.873535156249999944e-01 7.409667968750000000e-01 6.525390625000000722e-02 1.151464843750000000e+01 9.087890625000000000e+00 -3.234863281250000000e-01 -3.673339843749999778e-01 -1.598632812500000000e+00
3.773535156250000244e-01 9.909667968750000000e-01 4.525390625000000333e-02 1.451464843750000000e+01 1.108789062500000000e+01 5.265136718749998668e-01 8.266601562499997780e-02 -5.986328125000000000e-01
4.723535156249999978e-01 6.159667968750000000e-01 3.525390625000000139e-02 1.001464843750000000e+01 1.208789062500000000e+01 -7.484863281250000444e-01 -1.423339843750000000e-01 -1.098632812500000000e+00
2.823535156249999956e-01 8.659667968750000000e-01 5.525390625000000527e-02 1.301464843750000000e+01 1.008789062500000000e+01 1.015136718750000444e-01 -5.923339843749999556e-01 -9.863281250000000000e-02
2.348535156250000089e-01 5.534667968750000000e-01 4.025390624999999889e-02 1.226464843750000000e+01 1.258789062500000000e+01 -1.109863281249999778e-01 -2.548339843749999889e-01 -8.486328125000000000e-01
4.248535156250000111e-01 8.034667968750000000e-01 6.025390625000000278e-02 1.526464843750000000e+01 1.058789062500000000e+01 -9.609863281249999556e-01 1.951660156249999112e-01 -1.848632812500000000e+00
3.298535156249999822e-01 6.784667968750000000e-01 5.025390625000000777e-02 1.076464843750000000e+01 9.587890625000000000e+00 3.140136718749999556e-01 -2.983398437500006661e-02 -3.486328125000000000e-01
1.398535156250000078e-01 9.284667968750000000e-01 3.025390625000000042e-02 1.376464843750000000e+01 1.158789062500000000e+01 -5.359863281250000222e-01 -4.798339843749999667e-01 -1.348632812500000000e+00
1.339160156249999956e-01 5.456542968750000000e-01 6.837890625000000999e-02 1.029589843750000000e+01 1.065039062500000000e+01 1.280761718749998668e-01 -2.407714843750000111e-01 -5.673828125000000000e-01
3.239160156249999978e-01 7.956542968750000000e-01 4.837890625000000611e-02 1.329589843750000000e+01 1.265039062500000000e+01 -7.219238281250000000e-01 -6.907714843749999112e-01 -1.567382812500000000e+00
4.189160156250000266e-01 6.706542968750000000e-01 3.837890624999999722e-02 1.179589843750000000e+01 1.165039062500000000e+01 5.530761718749999112e-01 -4.657714843749999889e-01 -6.738281250000000000e-02
2.289160156249999967e-01 9.206542968750000000e-01 5.837890625000000111e-02 1.479589843750000000e+01 9.650390625000000000e+00 -2.969238281250000666e-01 -1.577148437499997780e-02 -1.067382812500000000e+00
2.764160156250000111e-01 7.331542968750000000e-01 4.337890625000000167e-02 1.104589843750000000e+01 1.115039062500000000e+01 -5.094238281250000888e-01 -1.282714843750000222e-01 -1.817382812500000000e+00
4.664160156250000133e-01 9.831542968750000000e-01 6.337890625000000555e-02 1.404589843750000000e+01 9.150390625000000000e+00 3.405761718750000000e-01 -5.782714843749999778e-01 -8.173828125000000000e-01
3.714160156249999845e-01 6.081542968750000000e-01 5.337890625000000361e-02 1.254589843750000000e+01 1.015039062500000000e+01 -9.344238281250000222e-01 -3.532714843750000000e-01 -1.317382812500000000e+00
1.814160156249999822e-01 8.581542968750000000e-01 3.337890624999999972e-02 1.554589843750000000e+01 1.215039062500000000e+01 -8.442382812500004441e-02 9.672851562499995559e-02 -3.173828125000000000e-01
2.051660156250000033e-01 6.394042968750000000e-01 5.587890624999999889e-02 1.442089843750000000e+01 1.290039062500000000e+01 2.182617187499991118e-02 -1.845214843750000444e-01 -1.442382812500000000e+00
3.951660156249999778e-01 8.894042968750000000e-01 3.587890625000000194e-02 1.142089843750000000e+01 1.090039062500000000e+01 -8.281738281249999556e-01 -6.345214843750000000e-01 -4.423828125000000000e-01
4.901660156250000067e-01 5.144042968750000000e-01 4.587890625000000389e-02 1.592089843750000000e+01 9.900390625000000000e+00 4.468261718749999556e-01 -4.095214843749999667e-01 -1.942382812500000000e+00
3.001660156250000044e-01 7.644042968750000000e-01 6.587890625000000777e-02 1.292089843750000000e+01 1.190039062500000000e+01 -4.031738281250000222e-01 4.047851562499993339e-02 -9.423828125000000000e-01
2.526660156250000178e-01 5.769042968750000000e-01 3.087890624999999750e-02 1.367089843750000000e+01 9.400390625000000000e+00 -1.906738281250000000e-01 -7.202148437500000000e-02 -1.923828125000000000e-01
4.426660156250000200e-01 8.269042968750000000e-01 5.087890625000000139e-02 1.067089843750000000e+01 1.140039062500000000e+01 6.593261718749998668e-01 -5.220214843749999556e-01 -1.192382812500000000e+00
3.476660156249999911e-01 7.019042968750000000e-01 6.087890625000000333e-02 1.517089843750000000e+01 1.240039062500000000e+01 -6.156738281250000444e-01 -2.970214843749999778e-01 -6.923828125000000000e-01
1.576660156249999889e-01 9.519042968750000000e-01 4.087890624999999944e-02 1.217089843750000000e+01 1.040039062500000000e+01 2.343261718750000444e-01 1.529785156249999778e-01 -1.692382812500000000e+00
1.457910156249999922e-01 7.175292968750000000e-01 3.712890625000000305e-02 1.235839843750000000e+01 9.525390625000000000e+00 6.062011718750000000e-01 -6.626464843749999556e-01 -1.129882812500000000e+00
3.357910156250000222e-01 9.675292968750000000e-01 5.712890625000000000e-02 1.535839843750000000e+01 1.152539062500000000e+01 -2.437988281249999778e-01 -2.126464843750000000e-01 -1.298828125000000000e-01
4.307910156249999956e-01 5.925292968750000000e-01 6.712890625000000888e-02 1.085839843750000000e+01 1.252539062500000000e+01 1.812011718749999556e-01 1.235351562499997780e-02 -1.629882812500000000e+00
2.407910156249999933e-01 8.425292968750000000e-01 4.712890625000000500e-02 1.385839843750000000e+01 1.052539062500000000e+01 -6.687988281250000222e-01 -4.376464843749999778e-01 -6.298828125000000000e-01
2.882910156250000355e-01 5.300292968750000000e-01 5.212890625000000250e-02 1.160839843750000000e+01 1.202539062500000000e+01 -8.812988281250000444e-01 -5.501464843749999112e-01 -3.798828125000000000e-01
4.782910156249999822e-01 7.800292968750000000e-01 3.212890624999999861e-02 1.460839843750000000e+01 1.002539062500000000e+01 -3.129882812500006661e-02 -1.001464843750000666e-01 -1.379882812500000000e+00
3.832910156250000089e-01 6.550292968750000000e-01 4.212890625000000056e-02 1.010839843750000000e+01 9.025390625000000000e+00 -4.562988281250000000e-01 1.248535156249999112e-01 -8.798828125000000000e-01
1.932910156250000067e-01 9.050292968750000000e-01 6.212890625000000444e-02 1.310839843750000000e+01 1.102539062500000000e+01 3.937011718749998668e-01 -3.251464843749999889e-01 -1.879882812500000000e+00
1.695410156250000133e-01 6.237792968750000000e-01 4.962890625000000722e-02 1.498339843750000000e+01 1.177539062500000000e+01 2.874511718749999112e-01 -6.063964843749999334e-01 -7.548828125000000000e-01
3.595410156249999600e-01 8.737792968750000000e-01 6.962890625000001110e-02 1.198339843750000000e+01 9.775390625000000000e+00 -5.625488281249999556e-01 -1.563964843749999778e-01 -1.754882812500000000e+00
4.545410156249999889e-01 7.487792968750000000e-01 5.962890625000000222e-02 1.348339843750000000e+01 1.077539062500000000e+01 -1.375488281250000222e-01 6.860351562500000000e-02 -2.548828125000000000e-01
2.645410156249999867e-01 9.987792968750000000e-01 3.962890624999999833e-02 1.048339843750000000e+01 1.277539062500000000e+01 -9.875488281250000000e-01 -3.813964843750000111e-01 -1.254882812500000000e+00
2.170410156250000000e-01 6.862792968750000000e-01 6.462890625000000666e-02 1.573339843750000000e+01 1.027539062500000000e+01 -7.750488281249999778e-01 -4.938964843750000000e-01 -1.504882812500000000e+00
4.070410156250000022e-01 9.362792968750000000e-01 4.462890625000000278e-02 1.273339843750000000e+01 1.227539062500000000e+01 7.495117187500000000e-02 -4.389648437500004441e-02 -5.048828125000000000e-01
3.120410156249999734e-01 5.612792968750000000e-01 3.462890625000000083e-02 1.423339843750000000e+01 1.127539062500000000e+01 -3.500488281250000444e-01 1.811035156249999334e-01 -1.004882812500000000e+00
1.220410156249999989e-01 8.112792968750000000e-01 5.462890625000000472e-02 1.123339843750000000e+01 9.275390625000000000e+00 4.999511718750000444e-01 -2.688964843750000222e-01 -4.882812500000000000e-03
1.227832031249999900e-01 5.622558593750000000e-01 4.830078125000000083e-02 1.560449218750000000e+01 1.014257812500000000e+01 -5.658691406250000444e-01 -5.870605468749999778e-01 -8.759765625000000000e-01
3.127832031249999645e-01 8.122558593750000000e-01 6.830078124999999778e-02 1.260449218750000000e+01 1.214257812500000000e+01 2.841308593750000444e-01 -1.370605468750000222e-01 -1.875976562500000000e+00
4.077832031249999933e-01 6.872558593750000000e-01 5.830078125000000278e-02 1.410449218750000000e+01 1.114257812500000000e+01 -9.908691406249999778e-01 8.793945312499995559e-02 -3.759765625000000000e-01
2.177832031249999911e-01 9.372558593750000000e-01 3.830078124999999889e-02 1.110449218750000000e+01 9.142578125000000000e+00 -1.408691406250000000e-01 -3.620605468750000000e-01 -1.375976562500000000e+00
2.652832031249999778e-01 7.497558593750000000e-01 6.330078125000000722e-02 1.485449218750000000e+01 1.164257812500000000e+01 7.163085937499991118e-02 -6.995605468749999112e-01 -1.625976562500000000e+00
4.552832031249999800e-01 9.997558593750000000e-01 4.330078125000000333e-02 1.185449218750000000e+01 9.642578125000000000e+00 -7.783691406249999556e-01 -2.495605468750000111e-01 -6.259765625000000000e-01
3.602832031250000067e-01 6.247558593750000000e-01 3.330078125000000139e-02 1.335449218750000000e+01 1.064257812500000000e+01 4.966308593749999556e-01 -2.456054687499997780e-02 -1.125976562500000000e+00
1.702832031250000044e-01 8.747558593750000000e-01 5.330078124999999833e-02 1.035449218750000000e+01 1.264257812500000000e+01 -3.533691406250000222e-01 -4.745605468749999889e-01 -1.259765625000000000e-01
1.940332031249999978e-01 6.560058593750000000e-01 3.580078124999999667e-02 1.222949218750000000e+01 1.239257812500000000e+01 -2.471191406250000666e-01 -5.308105468749999556e-01 -1.000976562500000000e+00
3.840332031250000000e-01 9.060058593750000000e-01 5.580078125000000056e-02 1.522949218750000000e+01 1.039257812500000000e+01 6.028808593749999112e-01 -8.081054687500000000e-02 -9.765625000000000000e-04
4.790332031249999734e-01 5.310058593750000000e-01 6.580078124999999556e-02 1.072949218750000000e+01 9.392578125000000000e+00 -6.721191406250000000e-01 1.441894531249999778e-01 -1.500976562500000000e+00
2.890332031250000266e-01 7.810058593750000000e-01 4.580078125000000555e-02 1.372949218750000000e+01 1.139257812500000000e+01 1.778808593749998668e-01 -3.058105468749999778e-01 -5.009765625000000000e-01
2.415332031249999845e-01 5.935058593750000000e-01 5.080078125000000305e-02 1.297949218750000000e+01 9.892578125000000000e+00 -3.461914062500004441e-02 -6.433105468750000000e-01 -2.509765625000000000e-01
4.315332031249999867e-01 8.435058593750000000e-01 3.080078124999999917e-02 1.597949218750000000e+01 1.189257812500000000e+01 -8.846191406250000222e-01 -1.933105468750000444e-01 -1.250976562500000000e+00
3.365332031250000133e-01 7.185058593750000000e-01 4.080078125000000111e-02 1.147949218750000000e+01 1.289257812500000000e+01 3.903808593750000000e-01 3.168945312499993339e-02 -7.509765625000000000e-01
1.465332031250000111e-01 9.685058593750000000e-01 6.080078125000000500e-02 1.447949218750000000e+01 1.089257812500000000e+01 -4.596191406249999778e-01 -4.183105468749999667e-01 -1.750976562500000000e+00
1.584082031249999800e-01 7.028808593750000000e-01 5.705078125000000167e-02 1.316699218750000000e+01 9.017578125000000000e+00 -8.314941406250000444e-01 -1.089355468750000666e-01 -1.313476562500000000e+00
3.484082031249999822e-01 9.528808593750000000e-01 3.705078124999999778e-02 1.016699218750000000e+01 1.101757812500000000e+01 1.850585937500004441e-02 -5.589355468749999112e-01 -3.134765625000000000e-01
4.434082031250000111e-01 5.778808593750000000e-01 4.705078125000000666e-02 1.466699218750000000e+01 1.201757812500000000e+01 -4.064941406250000000e-01 -3.339355468749999889e-01 -1.813476562500000000e+00
2.534082031250000089e-01 8.278808593750000000e-01 6.705078124999999667e-02 1.166699218750000000e+01 1.001757812500000000e+01 4.435058593749998668e-01 1.160644531249999112e-01 -8.134765625000000000e-01
3.009082031249999956e-01 5.153808593750000000e-01 3.205078125000000028e-02 1.391699218750000000e+01 1.251757812500000000e+01 6.560058593750000000e-01 -2.214355468750000000e-01 -6.347656250000000000e-02
4.909082031249999978e-01 7.653808593750000000e-01 5.205078125000000416e-02 1.091699218750000000e+01 1.051757812500000000e+01 -1.939941406249999778e-01 -6.714355468749999556e-01 -1.063476562500000000e+00
3.959082031250000244e-01 6.403808593750000000e-01 6.205078125000000611e-02 1.541699218750000000e+01 9.517578125000000000e+00 2.310058593749999556e-01 -4.464355468749999778e-01 -5.634765625000000000e-01
2.059082031249999944e-01 8.903808593750000000e-01 4.205078125000000222e-02 1.241699218750000000e+01 1.151757812500000000e+01 -6.189941406250000222e-01 3.564453124999977796e-03 -1.563476562500000000e+00
1.821582031250000011e-01 6.091308593750000000e-01 6.955078124999999889e-02 1.129199218750000000e+01 1.126757812500000000e+01 -7.252441406250000888e-01 -5.268554687500004441e-02 -6.884765625000000000e-01
3.721582031249999756e-01 8.591308593750000000e-01 4.955078125000000194e-02 1.429199218750000000e+01 9.267578125000000000e+00 1.247558593750000000e-01 -5.026855468750000000e-01 -1.688476562500000000e+00
4.671582031250000044e-01 7.341308593750000000e-01 3.955078125000000000e-02 1.279199218750000000e+01 1.026757812500000000e+01 -3.002441406250000444e-01 -2.776855468750000222e-01 -1.884765625000000000e-01
2.771582031250000022e-01 9.841308593750000000e-01 5.955078125000000389e-02 1.579199218750000000e+01 1.226757812500000000e+01 5.497558593750000444e-01 1.723144531249999334e-01 -1.188476562500000000e+00
2.296582031250000155e-01 6.716308593750000000e-01 4.455078125000000444e-02 1.054199218750000000e+01 1.076757812500000000e+01 3.372558593749999112e-01 -1.651855468749999778e-01 -1.938476562500000000e+00
4.196582031250000178e-01 9.216308593750000000e-01 6.455078125000000833e-02 1.354199218750000000e+01 1.276757812500000000e+01 -5.127441406249999556e-01 -6.151855468749999334e-01 -9.384765625000000000e-01
3.246582031249999889e-01 5.466308593750000000e-01 5.455078124999999944e-02 1.204199218750000000e+01 1.176757812500000000e+01 -8.774414062500002220e-02 -3.901855468750000111e-01 -1.438476562500000000e+00
1.346582031249999867e-01 7.966308593750000000e-01 3.455078125000000250e-02 1.504199218750000000e+01 9.767578125000000000e+00 -9.377441406250000000e-01 5.981445312500000000e-02 -4.384765625000000000e-01
1.405957031249999989e-01 6.794433593750000000e-01 6.642578125000000999e-02 1.288574218750000000e+01 1.295507812500000000e+01 5.231933593750000000e-01 -3.479980468749999667e-01 -1.719726562500000000e+00
3.305957031249999734e-01 9.294433593750000000e-01 4.642578125000000611e-02 1.588574218750000000e+01 1.095507812500000000e+01 -3.268066406249999778e-01 1.020019531249999334e-01 -7.197265625000000000e-01
4.255957031250000022e-01 5.544433593750000000e-01 3.642578124999999722e-02 1.138574218750000000e+01 9.955078125000000000e+00 9.819335937499995559e-02 -1.229980468750000444e-01 -1.219726562500000000e+00
2.355957031250000000e-01 8.044433593750000000e-01 5.642578125000000111e-02 1.438574218750000000e+01 1.195507812500000000e+01 -7.518066406250000222e-01 -5.729980468750000000e-01 -2.197265625000000000e-01
2.830957031249999867e-01 6.169433593750000000e-01 4.142578125000000167e-02 1.213574218750000000e+01 9.455078125000000000e+00 -9.643066406250000444e-01 -4.604980468749999556e-01 -9.697265625000000000e-01
4.730957031249999889e-01 8.669433593750000000e-01 6.142578125000000555e-02 1.513574218750000000e+01 1.145507812500000000e+01 -1.143066406250000666e-01 -1.049804687500000000e-02 -1.969726562500000000e+00
3.780957031250000155e-01 7.419433593750000000e-01 5.142578125000000361e-02 1.063574218750000000e+01 1.245507812500000000e+01 -5.393066406250000000e-01 -2.354980468749999778e-01 -4.697265625000000000e-01
1.880957031250000133e-01 9.919433593750000000e-01 3.142578124999999972e-02 1.363574218750000000e+01 1.045507812500000000e+01 3.106933593749998668e-01 -6.854980468749999334e-01 -1.469726562500000000e+00
2.118457031250000067e-01 5.231933593750000000e-01 5.892578125000000333e-02 1.476074218750000000e+01 1.070507812500000000e+01 4.169433593750000444e-01 -2.917480468750000000e-01 -3.447265625000000000e-01
4.018457031250000089e-01 7.731933593750000000e-01 3.892578124999999944e-02 1.176074218750000000e+01 1.270507812500000000e+01 -4.330566406250000444e-01 1.582519531249999556e-01 -1.344726562500000000e+00
4.968457031249999822e-01 6.481933593750000000e-01 4.892578125000000139e-02 1.326074218750000000e+01 1.170507812500000000e+01 -8.056640625000000000e-03 -6.674804687500002220e-02 -8.447265625000000000e-01
3.068457031250000355e-01 8.981933593750000000e-01 6.892578125000001221e-02 1.026074218750000000e+01 9.705078125000000000e+00 -8.580566406249999778e-01 -5.167480468749999778e-01 -1.844726562500000000e+00
2.593457031249999933e-01 7.106933593750000000e-01 3.392578125000000194e-02 1.551074218750000000e+01 1.120507812500000000e+01 -6.455566406249999556e-01 -4.042480468749999889e-01 -1.094726562500000000e+00
4.493457031249999956e-01 9.606933593750000000e-01 5.392578124999999889e-02 1.251074218750000000e+01 9.205078125000000000e+00 2.044433593749999112e-01 4.575195312500002220e-02 -9.472656250000000000e-02
3.543457031250000222e-01 5.856933593750000000e-01 6.392578125000000777e-02 1.401074218750000000e+01 1.020507812500000000e+01 -2.205566406250000222e-01 -1.792480468749999556e-01 -1.594726562500000000e+00
1.643457031249999922e-01 8.356933593750000000e-01 4.392578125000000389e-02 1.101074218750000000e+01 1.220507812500000000e+01 6.294433593749999556e-01 -6.292480468749999112e-01 -5.947265625000000000e-01
1.524707031249999956e-01 5.700683593750000000e-01 3.767578124999999833e-02 1.044824218750000000e+01 1.183007812500000000e+01 2.575683593750000000e-01 1.301269531250000000e-01 -3.222656250000000000e-02
3.424707031249999978e-01 8.200683593750000000e-01 5.767578125000000222e-02 1.344824218750000000e+01 9.830078125000000000e+00 -5.924316406250000888e-01 -3.198730468750000111e-01 -1.032226562500000000e+00
4.374707031250000266e-01 6.950683593750000000e-01 6.767578125000001110e-02 1.194824218750000000e+01 1.083007812500000000e+01 6.825683593750000444e-01 -5.448730468749999334e-01 -5.322265625000000000e-01
2.474707031249999967e-01 9.450683593750000000e-01 4.767578125000000722e-02 1.494824218750000000e+01 1.283007812500000000e+01 -1.674316406250000444e-01 -9.487304687499997780e-02 -1.532226562500000000e+00
2.949707031250000111e-01 6.325683593750000000e-01 5.267578125000000472e-02 1.119824218750000000e+01 1.033007812500000000e+01 -3.799316406250000666e-01 1.762695312499995559e-02 -1.282226562500000000e+00
4.849707031250000133e-01 8.825683593750000000e-01 3.267578125000000083e-02 1.419824218750000000e+01 1.233007812500000000e+01 4.700683593749999112e-01 -4.323730468750000000e-01 -2.822265625000000000e-01
3.899707031249999845e-01 5.075683593750000000e-01 4.267578125000000278e-02 1.269824218750000000e+01 1.133007812500000000e+01 -8.049316406250000000e-01 -6.573730468749999778e-01 -1.782226562500000000e+00
1.999707031249999822e-01 7.575683593750000000e-01 6.267578125000000666e-02 1.569824218750000000e+01 9.330078125000000000e+00 4.506835937499986677e-02 -2.073730468750000222e-01 -7.822265625000000000e-01
1.762207031249999889e-01 7.263183593750000000e-01 4.517578125000000500e-02 1.382324218750000000e+01 9.580078125000000000e+00 -6.118164062499997780e-02 1.863769531249999112e-01 -1.907226562500000000e+00
3.662207031249999911e-01 9.763183593750000000e-01 6.517578125000000888e-02 1.082324218750000000e+01 1.158007812500000000e+01 -9.111816406249999556e-01 -2.636230468749999889e-01 -9.072265625000000000e-01
4.612207031250000200e-01 6.013183593750000000e-01 5.517578125000000000e-02 1.532324218750000000e+01 1.258007812500000000e+01 3.638183593749999556e-01 -4.886230468749999667e-01 -1.407226562500000000e+00
2.712207031250000178e-01 8.513183593750000000e-01 3.517578124999999611e-02 1.232324218750000000e+01 1.058007812500000000e+01 -4.861816406250000222e-01 -3.862304687500006661e-02 -4.072265625000000000e-01
2.237207031250000033e-01 5.388183593750000000e-01 6.017578125000000444e-02 1.307324218750000000e+01 1.208007812500000000e+01 -2.736816406250000000e-01 7.387695312499997780e-02 -6.572265625000000000e-01
4.137207031249999778e-01 7.888183593750000000e-01 4.017578125000000056e-02 1.007324218750000000e+01 1.008007812500000000e+01 5.763183593749998668e-01 -3.761230468749999778e-01 -1.657226562500000000e+00
3.187207031250000044e-01 6.638183593750000000e-01 3.017578124999999861e-02 1.457324218750000000e+01 9.080078125000000000e+00 -6.986816406250000444e-01 -6.011230468749999556e-01 -1.572265625000000000e-01
1.287207031250000022e-01 9.138183593750000000e-01 5.017578125000000250e-02 1.157324218750000000e+01 1.108007812500000000e+01 1.513183593750000444e-01 -1.511230468750000000e-01 -1.157226562500000000e+00
1.316894531249999944e-01 7.380371093750000000e-01 3.111328124999999944e-02 1.077636718750000000e+01 1.098632812500000000e+01 5.834960937500000000e-02 -4.534667968749999667e-01 -1.516601562500000000e+00
3.216894531249999689e-01 9.880371093750000000e-01 5.111328125000000333e-02 1.377636718750000000e+01 1.298632812500000000e+01 -7.916503906249999778e-01 -3.466796875000066613e-03 -5.166015625000000000e-01
4.166894531249999978e-01 6.130371093750000000e-01 6.111328125000000527e-02 1.227636718750000000e+01 1.198632812500000000e+01 4.833496093750000444e-01 -2.284667968749999889e-01 -1.016601562500000000e+00
2.266894531249999956e-01 8.630371093750000000e-01 4.111328125000000139e-02 1.527636718750000000e+01 9.986328125000000000e+00 -3.666503906250000444e-01 -6.784667968750000000e-01 -1.660156250000000000e-02
2.741894531249999822e-01 5.505371093750000000e-01 5.611328125000000777e-02 1.002636718750000000e+01 1.148632812500000000e+01 -1.541503906250000222e-01 -3.409667968749999778e-01 -7.666015625000000000e-01
4.641894531249999845e-01 8.005371093750000000e-01 3.611328125000000389e-02 1.302636718750000000e+01 9.486328125000000000e+00 6.958496093749999556e-01 1.090332031249999778e-01 -1.766601562500000000e+00
3.691894531250000111e-01 6.755371093750000000e-01 4.611328124999999889e-02 1.152636718750000000e+01 1.048632812500000000e+01 -5.791503906249999556e-01 -1.159667968750000000e-01 -2.666015625000000000e-01
1.791894531250000089e-01 9.255371093750000000e-01 6.611328125000000278e-02 1.452636718750000000e+01 1.248632812500000000e+01 2.708496093749999112e-01 -5.659667968749999556e-01 -1.266601562500000000e+00
2.029394531250000022e-01 5.817871093750000000e-01 4.361328125000000361e-02 1.340136718750000000e+01 1.273632812500000000e+01 1.645996093749999556e-01 -3.972167968750000000e-01 -3.916015625000000000e-01
3.929394531250000044e-01 8.317871093750000000e-01 6.361328125000001443e-02 1.040136718750000000e+01 1.073632812500000000e+01 -6.854003906250000222e-01 5.278320312499995559e-02 -1.391601562500000000e+00
4.879394531249999778e-01 7.067871093750000000e-01 5.361328125000000555e-02 1.490136718750000000e+01 9.736328125000000000e+00 5.895996093750000000e-01 -1.722167968750000222e-01 -8.916015625000000000e-01
2.979394531250000311e-01 9.567871093750000000e-01 3.361328125000000167e-02 1.190136718750000000e+01 1.173632812500000000e+01 -2.604003906249999778e-01 -6.222167968749999778e-01 -1.891601562500000000e+00
2.504394531249999889e-01 6.442871093750000000e-01 6.861328125000000500e-02 1.415136718750000000e+01 9.236328125000000000e+00 -4.729003906250000000e-01 -2.847167968750000111e-01 -1.141601562500000000e+00
4.404394531249999911e-01 8.942871093750000000e-01 4.861328125000000111e-02 1.115136718750000000e+01 1.123632812500000000e+01 3.770996093749998668e-01 1.652832031250000000e-01 -1.416015625000000000e-01
3.454394531250000178e-01 5.192871093750000000e-01 3.861328124999999917e-02 1.565136718750000000e+01 1.223632812500000000e+01 -8.979003906250000444e-01 -5.971679687499997780e-02 -1.641601562500000000e+00
1.554394531249999878e-01 7.692871093750000000e-01 5.861328125000000305e-02 1.265136718750000000e+01 1.023632812500000000e+01 -4.790039062500006661e-02 -5.097167968749999334e-01 -6.416015625000000000e-01
1.673144531249999845e-01 5.036621093750000000e-01 6.486328125000001554e-02 1.171386718750000000e+01 9.861328125000000000e+00 3.239746093750000000e-01 2.465820312500000000e-02 -2.041015625000000000e-01
3.573144531249999867e-01 7.536621093750000000e-01 4.486328124999999778e-02 1.471386718750000000e+01 1.186132812500000000e+01 -5.260253906250000888e-01 -4.253417968749999556e-01 -1.204101562500000000e+00
4.523144531250000155e-01 6.286621093750000000e-01 3.486328125000000278e-02 1.021386718750000000e+01 1.286132812500000000e+01 -1.010253906250000444e-01 -6.503417968749999334e-01 -7.041015625000000000e-01
2.623144531250000133e-01 8.786621093750000000e-01 5.486328125000000666e-02 1.321386718750000000e+01 1.086132812500000000e+01 -9.510253906250000222e-01 -2.003417968749999778e-01 -1.704101562500000000e+00
3.098144531250000000e-01 6.911621093750000000e-01 4.986328125000000222e-02 1.246386718750000000e+01 1.236132812500000000e+01 -7.385253906250000000e-01 1.371582031249999334e-01 -1.454101562500000000e+00
4.998144531250000022e-01 9.411621093750000000e-01 6.986328125000000611e-02 1.546386718750000000e+01 1.036132812500000000e+01 1.114746093749998668e-01 -3.128417968749999667e-01 -4.541015625000000000e-01
4.048144531249999734e-01 5.661621093750000000e-01 5.986328125000000416e-02 1.096386718750000000e+01 9.361328125000000000e+00 -3.135253906250000666e-01 -5.378417968750000000e-01 -1.954101562500000000e+00
2.148144531249999989e-01 8.161621093750000000e-01 3.986328125000000028e-02 1.396386718750000000e+01 1.136132812500000000e+01 5.364746093749999112e-01 -8.784179687500004441e-02 -9.541015625000000000e-01
1.910644531249999778e-01 6.599121093750000000e-01 5.236328125000000444e-02 1.583886718750000000e+01 1.161132812500000000e+01 6.427246093749998668e-01 8.090820312500002220e-02 -1.829101562500000000e+00
