# cosmological_parameters--omega_m cosmological_parameters--s_8 cosmological_parameters--h0 cosmological_parameters--omega_b cosmological_parameters--n_s cosmological_parameters--w intrinsic_alignment_parameters--a1 intrinsic_alignment_parameters--alpha1 intrinsic_alignment_parameters--a2 intrinsic_alignment_parameters--alpha2 intrinsic_alignment_parameters--bias_ta
4.991650390624999822e-01 7.843017578125000000e-01 8.763378906250001155e-01 3.235351562500000250e-02 9.679003906249999956e-01 -3.604379882812500657e-01 1.623535156250000000e+00 6.762695312500000000e-01 3.811035156250000000e+00 1.013183593750000000e+00 9.809570312500000000e-01
4.041650390625000089e-01 6.593017578125000000e-01 7.863378906250000355e-01 6.235351562500000833e-02 9.179003906250000622e-01 -1.609937988281250121e+00 4.123535156250000000e+00 -1.823730468750000000e+00 -3.688964843750000000e+00 3.513183593750000000e+00 1.480957031250000000e+00
2.141650390625000067e-01 9.093017578125000000e-01 6.063378906250000977e-01 4.235351562500000444e-02 1.017900390624999929e+00 -7.769379882812501581e-01 -8.764648437500000000e-01 3.176269531250000000e+00 1.311035156250000000e+00 -1.486816406250000000e+00 4.809570312500000000e-01
1.904150390625000133e-01 5.655517578125000000e-01 7.638378906250000711e-01 3.485351562499999778e-02 9.804003906250000622e-01 -8.810629882812499591e-01 -4.001464843750000000e+00 -2.448730468750000000e+00 -5.639648437500000000e-01 4.138183593750000000e+00 3.559570312500000000e-01
3.804150390625000155e-01 8.155517578125000000e-01 5.838378906250000222e-01 5.485351562500000167e-02 8.804003906249999734e-01 -1.714062988281249922e+00 9.985351562500000000e-01 2.551269531250000000e+00 4.436035156250000000e+00 -8.618164062500000000e-01 1.355957031250000000e+00
4.754150390624999889e-01 6.905517578125000000e-01 6.738378906249999911e-01 4.485351562499999972e-02 9.304003906250000178e-01 -4.645629882812500888e-01 3.498535156250000000e+00 -4.948730468750000000e+00 -3.063964843750000000e+00 -3.361816406250000000e+00 8.559570312500000000e-01
2.854150390624999867e-01 9.405517578125000000e-01 8.538378906250000400e-01 6.485351562499999667e-02 1.030400390625000107e+00 -1.297562988281250052e+00 -1.501464843750000000e+00 5.126953125000000000e-02 1.936035156250000000e+00 1.638183593750000000e+00 1.855957031250000000e+00
2.379150390625000000e-01 6.280517578125000000e-01 6.288378906250000622e-01 3.985351562500000222e-02 9.554003906250000400e-01 -1.505812988281250098e+00 -2.751464843750000000e+00 3.801269531250000000e+00 -1.813964843750000000e+00 -4.611816406250000000e+00 6.059570312500000000e-01
4.279150390625000022e-01 8.780517578125000000e-01 8.088378906250000000e-01 5.985351562500000611e-02 1.055400390625000018e+00 -6.728129882812501350e-01 2.248535156250000000e+00 -1.198730468750000000e+00 3.186035156250000000e+00 3.881835937500000000e-01 1.605957031250000000e+00
3.329150390624999734e-01 5.030517578125000000e-01 8.988378906250000799e-01 4.985351562500000416e-02 1.005400390624999973e+00 -1.922312988281249968e+00 4.748535156250000000e+00 1.301269531250000000e+00 -4.313964843750000000e+00 2.888183593750000000e+00 1.059570312500000000e-01
1.429150390624999989e-01 7.530517578125000000e-01 7.188378906250000311e-01 6.985351562500000111e-02 9.054003906249999956e-01 -1.089312988281250005e+00 -2.514648437500000000e-01 -3.698730468750000000e+00 6.860351562500000000e-01 -2.111816406250000000e+00 1.105957031250000000e+00
1.369775390624999867e-01 6.514892578125000000e-01 7.469628906250000977e-01 4.297851562500000500e-02 1.046025390625000107e+00 -1.323594238281250002e+00 2.717285156250000000e+00 2.707519531250000000e+00 -3.845214843750000000e+00 1.169433593750000000e+00 1.512207031250000000e+00
3.269775390624999889e-01 9.014892578125000000e-01 5.669628906250000488e-01 6.297851562500000888e-02 9.460253906250000178e-01 -4.905942382812500391e-01 -2.282714843750000000e+00 -2.292480468750000000e+00 1.154785156250000000e+00 -3.830566406250000000e+00 5.122070312500000000e-01
4.219775390625000178e-01 5.264892578125000000e-01 6.569628906250000178e-01 3.297851562499999611e-02 8.960253906249999734e-01 -1.740094238281250094e+00 -4.782714843750000000e+00 2.075195312500000000e-01 -1.345214843750000000e+00 -1.330566406250000000e+00 1.012207031250000000e+00
2.319775390625000155e-01 7.764892578125000000e-01 8.369628906249999556e-01 5.297851562500000000e-02 9.960253906250000622e-01 -9.070942382812501315e-01 2.172851562500000000e-01 -4.792480468750000000e+00 3.654785156250000000e+00 3.669433593750000000e+00 1.220703125000000000e-02
2.794775390625000022e-01 5.889892578125000000e-01 6.119628906250000888e-01 4.797851562500000250e-02 8.710253906249999512e-01 -1.115344238281250178e+00 3.967285156250000000e+00 -1.042480468750000000e+00 -2.595214843750000000e+00 -8.056640625000000000e-02 1.262207031250000000e+00
4.694775390625000044e-01 8.389892578125000000e-01 7.919628906250000266e-01 6.797851562500001332e-02 9.710253906250000400e-01 -1.948344238281249918e+00 -1.032714843750000000e+00 3.957519531250000000e+00 2.404785156250000000e+00 4.919433593750000000e+00 2.622070312500000000e-01
3.744775390624999756e-01 7.139892578125000000e-01 8.819628906250001066e-01 3.797851562500000056e-02 1.021025390624999973e+00 -6.988442382812500853e-01 -3.532714843750000000e+00 -3.542480468750000000e+00 -9.521484375000000000e-02 2.419433593750000000e+00 1.762207031250000000e+00
1.844775390625000011e-01 9.639892578125000000e-01 7.019628906250000577e-01 5.797851562500000444e-02 9.210253906249999956e-01 -1.531844238281250048e+00 1.467285156250000000e+00 1.457519531250000000e+00 4.904785156250000000e+00 -2.580566406250000000e+00 7.622070312500000000e-01
2.082275390624999944e-01 5.577392578125000000e-01 8.594628906250000311e-01 6.547851562500001110e-02 9.585253906249999734e-01 -1.427719238281250025e+00 3.342285156250000000e+00 -2.917480468750000000e+00 -3.220214843750000000e+00 5.444335937500000000e-01 8.872070312500000000e-01
3.982275390625000244e-01 8.077392578125000000e-01 6.794628906249999822e-01 4.547851562500000028e-02 1.058525390625000062e+00 -5.947192382812500622e-01 -1.657714843750000000e+00 2.082519531250000000e+00 1.779785156250000000e+00 -4.455566406250000000e+00 1.887207031250000000e+00
4.932275390624999978e-01 6.827392578125000000e-01 5.894628906250000133e-01 5.547851562500000222e-02 1.008525390625000018e+00 -1.844219238281250117e+00 -4.157714843750000000e+00 -4.174804687500000000e-01 -7.202148437500000000e-01 -1.955566406250000000e+00 3.872070312500000000e-01
3.032275390624999956e-01 9.327392578125000000e-01 7.694628906250000622e-01 3.547851562499999833e-02 9.085253906250000400e-01 -1.011219238281249932e+00 8.422851562500000000e-01 4.582519531250000000e+00 4.279785156250000000e+00 3.044433593750000000e+00 1.387207031250000000e+00
2.557275390625000089e-01 7.452392578125000000e-01 7.244628906250000222e-01 6.047851562500000666e-02 9.835253906249999956e-01 -8.029692382812501084e-01 4.592285156250000000e+00 8.325195312500000000e-01 -4.470214843750000000e+00 -7.055664062500000000e-01 1.372070312500000000e-01
4.457275390625000111e-01 9.952392578125000000e-01 9.044628906250000711e-01 4.047851562500000278e-02 8.835253906250000178e-01 -1.635969238281250071e+00 -4.077148437500000000e-01 -4.167480468750000000e+00 5.297851562500000000e-01 4.294433593750000000e+00 1.137207031250000000e+00
3.507275390624999822e-01 6.202392578125000000e-01 8.144628906249999911e-01 5.047851562499999778e-02 9.335253906250000622e-01 -3.864692382812500160e-01 -2.907714843750000000e+00 3.332519531250000000e+00 -1.970214843750000000e+00 1.794433593750000000e+00 6.372070312500000000e-01
1.607275390624999800e-01 8.702392578125000000e-01 6.344628906250000533e-01 3.047851562499999736e-02 1.033525390624999929e+00 -1.219469238281249979e+00 2.092285156250000000e+00 -1.667480468750000000e+00 3.029785156250000000e+00 -3.205566406250000000e+00 1.637207031250000000e+00
1.488525390625000111e-01 6.046142578125000000e-01 6.682128906250000000e-01 3.922851562500000167e-02 1.002275390624999929e+00 -1.583906738281249948e+00 -1.970214843750000000e+00 -3.854980468750000000e+00 3.342285156250000000e+00 4.606933593750000000e+00 1.324707031250000000e+00
3.388525390625000133e-01 8.546142578125000000e-01 8.482128906250000488e-01 5.922851562500000555e-02 9.022753906250000622e-01 -7.509067382812499858e-01 3.029785156250000000e+00 1.145019531250000000e+00 -1.657714843750000000e+00 -3.930664062500000000e-01 3.247070312500000000e-01
4.338525390624999867e-01 7.296142578125000000e-01 7.582128906250000799e-01 4.922851562500000361e-02 9.522753906249999956e-01 -1.167406738281250078e+00 5.297851562500000000e-01 -1.354980468750000000e+00 8.422851562500000000e-01 -2.893066406250000000e+00 1.824707031250000000e+00
2.438525390624999845e-01 9.796142578125000000e-01 5.782128906250000311e-01 6.922851562500001443e-02 1.052275390624999973e+00 -3.344067382812501155e-01 -4.470214843750000000e+00 3.645019531250000000e+00 -4.157714843750000000e+00 2.106933593750000000e+00 8.247070312500000000e-01
2.913525390625000266e-01 6.671142578125000000e-01 8.932128906250000888e-01 3.422851562499999722e-02 9.272753906249999734e-01 -5.426567382812501616e-01 -7.202148437500000000e-01 2.395019531250000000e+00 4.592285156250000000e+00 -4.143066406250000000e+00 1.574707031250000000e+00
4.813525390624999734e-01 9.171142578125000000e-01 7.132128906250000400e-01 5.422851562500000111e-02 1.027275390625000062e+00 -1.375656738281250124e+00 4.279785156250000000e+00 -2.604980468750000000e+00 -4.077148437500000000e-01 8.569335937500000000e-01 5.747070312500000000e-01
3.863525390625000000e-01 5.421142578125000000e-01 6.232128906250000711e-01 4.422851562499999917e-02 9.772753906250000178e-01 -9.591567382812500320e-01 1.779785156250000000e+00 4.895019531250000000e+00 2.092285156250000000e+00 3.356933593750000000e+00 1.074707031250000000e+00
1.963525390624999978e-01 7.921142578125000000e-01 8.032128906250000089e-01 6.422851562500000999e-02 8.772753906250000400e-01 -1.792156738281249995e+00 -3.220214843750000000e+00 -1.049804687500000000e-01 -2.907714843750000000e+00 -1.643066406250000000e+00 7.470703125000000000e-02
1.726025390625000044e-01 6.983642578125000000e-01 5.557128906250000666e-01 5.172851562499999889e-02 9.147753906250000178e-01 -1.896281738281250018e+00 -1.345214843750000000e+00 4.270019531250000000e+00 3.967285156250000000e+00 3.981933593750000000e+00 1.997070312500000000e-01
3.626025390625000067e-01 9.483642578125000000e-01 7.357128906250000044e-01 3.172851562500000194e-02 1.014775390625000107e+00 -1.063281738281250055e+00 3.654785156250000000e+00 -7.299804687500000000e-01 -1.032714843750000000e+00 -1.018066406250000000e+00 1.199707031250000000e+00
4.576025390624999800e-01 5.733642578125000000e-01 8.257128906249999734e-01 6.172851562500000777e-02 1.064775390625000151e+00 -1.479781738281249925e+00 1.154785156250000000e+00 1.770019531250000000e+00 1.467285156250000000e+00 -3.518066406250000000e+00 6.997070312500000000e-01
2.676025390624999778e-01 8.233642578125000000e-01 6.457128906250000355e-01 4.172851562500000389e-02 9.647753906250000622e-01 -6.467817382812499627e-01 -3.845214843750000000e+00 -3.229980468750000000e+00 -3.532714843750000000e+00 1.481933593750000000e+00 1.699707031250000000e+00
2.201025390624999911e-01 5.108642578125000000e-01 7.807128906250000444e-01 5.672851562500000333e-02 1.039775390625000018e+00 -4.385317382812501386e-01 -9.521484375000000000e-02 -1.979980468750000000e+00 2.717285156250000000e+00 -4.768066406250000000e+00 9.497070312500000000e-01
4.101025390624999933e-01 7.608642578125000000e-01 6.007128906249999956e-01 3.672851562499999944e-02 9.397753906250000400e-01 -1.271531738281249879e+00 4.904785156250000000e+00 3.020019531250000000e+00 -2.282714843750000000e+00 2.319335937500000000e-01 1.949707031250000000e+00
3.151025390624999645e-01 6.358642578125000000e-01 6.907128906250000755e-01 6.672851562500001221e-02 8.897753906249999956e-01 -8.550317382812500089e-01 2.404785156250000000e+00 -4.479980468750000000e+00 2.172851562500000000e-01 2.731933593750000000e+00 4.497070312500000000e-01
1.251025390624999900e-01 8.858642578125000000e-01 8.707128906250000133e-01 4.672851562500000139e-02 9.897753906249999734e-01 -1.688031738281249972e+00 -2.595214843750000000e+00 5.200195312500000000e-01 -4.782714843750000000e+00 -2.268066406250000000e+00 1.449707031250000000e+00
1.236181640624999939e-01 6.143798828125000000e-01 7.905566406249999734e-01 6.875976562499999667e-02 8.858691406249999956e-01 -1.225977050781250188e+00 6.469726562500000000e-01 1.496582031250000000e+00 -4.509277343750000000e+00 -1.369628906250000000e+00 1.582519531250000000e+00
3.136181640624999822e-01 8.643798828125000000e-01 6.105566406250000355e-01 4.875976562500000666e-02 9.858691406249999734e-01 -3.929770507812500036e-01 -4.353027343750000000e+00 -3.503417968750000000e+00 4.907226562500000000e-01 3.630371093750000000e+00 5.825195312500000000e-01
4.086181640625000111e-01 7.393798828125000000e-01 7.005566406250000044e-01 5.875976562500000167e-02 1.035869140625000018e+00 -1.642477050781250059e+00 -1.853027343750000000e+00 3.996582031250000000e+00 -2.009277343750000000e+00 1.130371093750000000e+00 1.082519531250000000e+00
2.186181640625000089e-01 9.893798828125000000e-01 8.805566406250000533e-01 3.875976562499999778e-02 9.358691406250000400e-01 -8.094770507812500959e-01 3.146972656250000000e+00 -1.003417968750000000e+00 2.990722656250000000e+00 -3.869628906250000000e+00 8.251953125000000000e-02
2.661181640624999956e-01 6.768798828125000000e-01 5.655566406249999956e-01 6.375976562500000611e-02 1.060869140625000151e+00 -1.017727050781250142e+00 1.896972656250000000e+00 -4.753417968750000000e+00 -3.259277343750000000e+00 2.380371093750000000e+00 1.332519531250000000e+00
4.561181640624999978e-01 9.268798828125000000e-01 7.455566406250000444e-01 4.375976562500000222e-02 9.608691406250000622e-01 -1.850727050781249883e+00 -3.103027343750000000e+00 2.465820312500000000e-01 1.740722656250000000e+00 -2.619628906250000000e+00 3.325195312500000000e-01
3.611181640624999689e-01 5.518798828125000000e-01 8.355566406250000133e-01 5.375976562500000416e-02 9.108691406250000178e-01 -6.012270507812500497e-01 -6.030273437500000000e-01 -2.253417968750000000e+00 -7.592773437500000000e-01 -1.196289062500000000e-01 1.832519531250000000e+00
1.711181640624999944e-01 8.018798828125000000e-01 6.555566406250000755e-01 3.375976562500000028e-02 1.010869140625000107e+00 -1.434227050781250012e+00 4.396972656250000000e+00 2.746582031250000000e+00 4.240722656250000000e+00 4.880371093750000000e+00 8.325195312500000000e-01
1.948681640625000155e-01 7.081298828125000000e-01 9.030566406250000178e-01 4.125976562500000000e-02 9.733691406250000178e-01 -1.538352050781250036e+00 2.197265625000000000e-02 -1.628417968750000000e+00 -2.634277343750000000e+00 -1.994628906250000000e+00 9.575195312500000000e-01
3.848681640625000178e-01 9.581298828125000000e-01 7.230566406250000799e-01 6.125976562500000389e-02 8.733691406250000400e-01 -7.053520507812500728e-01 -4.978027343750000000e+00 3.371582031250000000e+00 2.365722656250000000e+00 3.005371093750000000e+00 1.957519531250000000e+00
4.798681640624999911e-01 5.831298828125000000e-01 6.330566406250000000e-01 3.125976562499999806e-02 9.233691406249999734e-01 -1.954852050781249906e+00 -2.478027343750000000e+00 -4.128417968750000000e+00 -1.342773437500000000e-01 5.053710937500000000e-01 4.575195312500000000e-01
2.898681640624999889e-01 8.331298828125000000e-01 8.130566406250000488e-01 5.125976562500000194e-02 1.023369140625000062e+00 -1.121852050781249943e+00 2.521972656250000000e+00 8.715820312500000000e-01 4.865722656250000000e+00 -4.494628906250000000e+00 1.457519531250000000e+00
2.423681640625000022e-01 5.206298828125000000e-01 6.780566406250000400e-01 4.625976562500000444e-02 9.483691406249999956e-01 -9.136020507812501190e-01 1.271972656250000000e+00 4.621582031250000000e+00 -3.884277343750000000e+00 1.755371093750000000e+00 2.075195312500000000e-01
4.323681640625000044e-01 7.706298828125000000e-01 8.580566406250000888e-01 6.625976562500000833e-02 1.048369140624999973e+00 -1.746602050781250082e+00 -3.728027343750000000e+00 -3.784179687500000000e-01 1.115722656250000000e+00 -3.244628906250000000e+00 1.207519531250000000e+00
3.373681640625000311e-01 6.456298828125000000e-01 7.680566406250000089e-01 3.625976562500000250e-02 9.983691406250000400e-01 -4.971020507812500266e-01 -1.228027343750000000e+00 2.121582031250000000e+00 -1.384277343750000000e+00 -7.446289062500000000e-01 7.075195312500000000e-01
1.473681640625000011e-01 8.956298828125000000e-01 5.880566406250000711e-01 5.625976562499999944e-02 8.983691406250000622e-01 -1.330102050781249989e+00 3.771972656250000000e+00 -2.878417968750000000e+00 3.615722656250000000e+00 4.255371093750000000e+00 1.707519531250000000e+00
1.592431640624999978e-01 6.300048828125000000e-01 7.118066406250000977e-01 5.250976562500000305e-02 9.421191406250000178e-01 -1.694539550781249959e+00 -4.040527343750000000e+00 -6.591796875000000000e-02 2.678222656250000000e+00 -2.932128906250000000e+00 1.270019531250000000e+00
3.492431640625000000e-01 8.800048828125000000e-01 8.918066406250000355e-01 3.250976562499999917e-02 1.042119140625000107e+00 -8.615395507812499964e-01 9.594726562500000000e-01 4.934082031250000000e+00 -2.321777343750000000e+00 2.067871093750000000e+00 2.700195312500000000e-01
4.442431640624999734e-01 5.050048828125000000e-01 8.018066406249999556e-01 6.250976562500000500e-02 9.921191406250000622e-01 -1.278039550781250089e+00 3.459472656250000000e+00 -2.565917968750000000e+00 1.782226562500000000e-01 4.567871093750000000e+00 1.770019531250000000e+00
2.542431640625000266e-01 7.550048828125000000e-01 6.218066406250000178e-01 4.250976562500000111e-02 8.921191406249999734e-01 -4.450395507812501261e-01 -1.540527343750000000e+00 2.434082031250000000e+00 -4.821777343750000000e+00 -4.321289062500000000e-01 7.700195312500000000e-01
3.017431640625000133e-01 5.675048828125000000e-01 8.468066406250001066e-01 5.750976562500000056e-02 1.017119140624999973e+00 -6.532895507812499503e-01 -2.790527343750000000e+00 3.684082031250000000e+00 3.928222656250000000e+00 3.317871093750000000e+00 1.520019531250000000e+00
4.917431640625000155e-01 8.175048828125000000e-01 6.668066406250000577e-01 3.750976562499999667e-02 9.171191406249999956e-01 -1.486289550781250135e+00 2.209472656250000000e+00 -1.315917968750000000e+00 -1.071777343750000000e+00 -1.682128906250000000e+00 5.200195312500000000e-01
3.967431640624999867e-01 6.925048828125000000e-01 5.768066406250000888e-01 6.750976562500000944e-02 9.671191406250000400e-01 -1.069789550781250043e+00 4.709472656250000000e+00 1.184082031250000000e+00 1.428222656250000000e+00 -4.182128906250000000e+00 1.020019531250000000e+00
2.067431640624999845e-01 9.425048828125000000e-01 7.568066406250000266e-01 4.750976562500000555e-02 1.067119140625000018e+00 -1.902789550781250005e+00 -2.905273437500000000e-01 -3.815917968750000000e+00 -3.571777343750000000e+00 8.178710937500000000e-01 2.001953125000000000e-02
1.829931640624999911e-01 5.362548828125000000e-01 5.993066406250000533e-01 3.500976562500000139e-02 1.029619140624999929e+00 -1.798664550781249982e+00 -4.665527343750000000e+00 5.590820312500000000e-01 4.553222656250000000e+00 -3.557128906250000000e+00 1.450195312500000000e-01
3.729931640624999933e-01 7.862548828125000000e-01 7.793066406249999911e-01 5.500976562500000527e-02 9.296191406250000622e-01 -9.656645507812500195e-01 3.344726562500000000e-01 -4.440917968750000000e+00 -4.467773437500000000e-01 1.442871093750000000e+00 1.145019531250000000e+00
4.679931640625000222e-01 6.612548828125000000e-01 8.693066406250000711e-01 4.500976562500000333e-02 8.796191406250000178e-01 -1.382164550781249890e+00 2.834472656250000000e+00 3.059082031250000000e+00 2.053222656250000000e+00 3.942871093750000000e+00 6.450195312500000000e-01
2.779931640624999645e-01 9.112548828125000000e-01 6.893066406250000222e-01 6.500976562500000722e-02 9.796191406249999956e-01 -5.491645507812501492e-01 -2.165527343750000000e+00 -1.940917968750000000e+00 -2.946777343750000000e+00 -1.057128906250000000e+00 1.645019531250000000e+00
2.304931640624999778e-01 7.237548828125000000e-01 7.343066406250000622e-01 3.000976562500000042e-02 9.046191406250000400e-01 -3.409145507812501030e-01 -3.415527343750000000e+00 -3.190917968750000000e+00 3.303222656250000000e+00 2.692871093750000000e+00 8.950195312500000000e-01
4.204931640624999800e-01 9.737548828125000000e-01 5.543066406250000133e-01 5.000976562500000777e-02 1.004619140625000018e+00 -1.173914550781250066e+00 1.584472656250000000e+00 1.809082031250000000e+00 -1.696777343750000000e+00 -2.307128906250000000e+00 1.895019531250000000e+00
3.254931640625000067e-01 5.987548828125000000e-01 6.443066406249999822e-01 4.000976562499999889e-02 1.054619140625000062e+00 -7.574145507812499734e-01 4.084472656250000000e+00 -6.909179687500000000e-01 8.032226562500000000e-01 -4.807128906250000000e+00 3.950195312500000000e-01
1.354931640625000044e-01 8.487548828125000000e-01 8.243066406250000311e-01 6.000976562500000278e-02 9.546191406249999734e-01 -1.590414550781249936e+00 -9.155273437500000000e-01 4.309082031250000000e+00 -4.196777343750000000e+00 1.928710937500000000e-01 1.395019531250000000e+00
1.414306640624999889e-01 7.471923828125000000e-01 6.274316406250000089e-01 4.688476562500000500e-02 9.952441406250001066e-01 -6.272583007812500000e-01 3.303222656250000000e+00 -4.597167968750000000e+00 9.594726562500000000e-01 -1.838378906250000000e+00 1.988769531250000000e+00
3.314306640624999911e-01 9.971923828125000000e-01 8.074316406250000577e-01 6.688476562500000888e-02 8.952441406250000178e-01 -1.460258300781250185e+00 -1.696777343750000000e+00 4.028320312500000000e-01 -4.040527343750000000e+00 3.161621093750000000e+00 9.887695312500000000e-01
4.264306640625000200e-01 6.221923828125000000e-01 8.974316406250000266e-01 3.688476562500000305e-02 9.452441406250000622e-01 -1.043758300781250092e+00 -4.196777343750000000e+00 -2.097167968750000000e+00 3.459472656250000000e+00 6.616210937500000000e-01 1.488769531250000000e+00
2.364306640624999900e-01 8.721923828125000000e-01 7.174316406250000888e-01 5.688476562500000000e-02 1.045244140625000151e+00 -1.876758300781250055e+00 8.032226562500000000e-01 2.902832031250000000e+00 -1.540527343750000000e+00 -4.338378906250000000e+00 4.887695312500000000e-01
2.839306640625000044e-01 5.596923828125000000e-01 7.624316406250000178e-01 4.188476562500000056e-02 9.202441406250000400e-01 -1.668508300781250009e+00 4.553222656250000000e+00 1.652832031250000000e+00 2.209472656250000000e+00 1.911621093750000000e+00 1.238769531250000000e+00
4.739306640625000067e-01 8.096923828125000000e-01 5.824316406250000799e-01 6.188476562500000444e-02 1.020244140625000018e+00 -8.355083007812500462e-01 -4.467773437500000000e-01 -3.347167968750000000e+00 -2.790527343750000000e+00 -3.088378906250000000e+00 2.387695312500000000e-01
3.789306640624999778e-01 6.846923828125000000e-01 6.724316406250000488e-01 3.188476562499999861e-02 9.702441406249999734e-01 -1.252008300781250139e+00 -2.946777343750000000e+00 4.152832031250000000e+00 4.709472656250000000e+00 -5.883789062500000000e-01 1.738769531250000000e+00
1.889306640624999756e-01 9.346923828125000000e-01 8.524316406250000977e-01 5.188476562500000250e-02 8.702441406249999956e-01 -4.190083007812501759e-01 2.053222656250000000e+00 -8.471679687500000000e-01 -2.905273437500000000e-01 4.411621093750000000e+00 7.387695312500000000e-01
2.126806640624999967e-01 5.909423828125000000e-01 6.949316406250000133e-01 6.438476562500000666e-02 9.077441406249999734e-01 -5.231333007812499769e-01 2.678222656250000000e+00 4.777832031250000000e+00 1.584472656250000000e+00 -2.463378906250000000e+00 6.137695312500000000e-01
4.026806640624999711e-01 8.409423828125000000e-01 8.749316406250000622e-01 4.438476562500000278e-02 1.007744140625000062e+00 -1.356133300781249940e+00 -2.321777343750000000e+00 -2.221679687500000000e-01 -3.415527343750000000e+00 2.536621093750000000e+00 1.613769531250000000e+00
4.976806640625000000e-01 7.159423828125000000e-01 7.849316406249999822e-01 5.438476562500000472e-02 1.057744140625000107e+00 -9.396333007812500693e-01 -4.821777343750000000e+00 2.277832031250000000e+00 4.084472656250000000e+00 3.662109375000000000e-02 1.137695312500000000e-01
3.076806640624999978e-01 9.659423828125000000e-01 6.049316406250000444e-01 3.438476562500000083e-02 9.577441406250000178e-01 -1.772633300781250032e+00 1.782226562500000000e-01 -2.722167968750000000e+00 -9.155273437500000000e-01 -4.963378906250000000e+00 1.113769531250000000e+00
2.601806640624999556e-01 6.534423828125000000e-01 8.299316406250000222e-01 6.938476562500001110e-02 1.032744140624999973e+00 -1.980883300781250078e+00 3.928222656250000000e+00 -1.472167968750000000e+00 3.344726562500000000e-01 1.286621093750000000e+00 3.637695312500000000e-01
4.501806640625000133e-01 9.034423828125000000e-01 6.499316406250000844e-01 4.938476562500000722e-02 9.327441406249999956e-01 -1.147883300781249893e+00 -1.071777343750000000e+00 3.527832031250000000e+00 -4.665527343750000000e+00 -3.713378906250000000e+00 1.363769531250000000e+00
3.551806640624999845e-01 5.284423828125000000e-01 5.599316406250000044e-01 5.938476562500000222e-02 8.827441406249999512e-01 -1.564383300781249986e+00 -3.571777343750000000e+00 -3.972167968750000000e+00 2.834472656250000000e+00 -1.213378906250000000e+00 8.637695312500000000e-01
1.651806640624999822e-01 7.784423828125000000e-01 7.399316406250000533e-01 3.938476562499999833e-02 9.827441406250000400e-01 -7.313833007812500231e-01 1.428222656250000000e+00 1.027832031250000000e+00 -2.165527343750000000e+00 3.786621093750000000e+00 1.863769531250000000e+00
1.533056640624999856e-01 5.128173828125000000e-01 8.861816406250000444e-01 3.063476562499999750e-02 1.051494140625000018e+00 -1.095820800781249993e+00 -1.384277343750000000e+00 3.215332031250000000e+00 -1.853027343750000000e+00 -2.775878906250000000e+00 1.176269531250000000e+00
3.433056640624999600e-01 7.628173828125000000e-01 7.061816406250001066e-01 5.063476562500000139e-02 9.514941406250000400e-01 -1.928820800781249956e+00 3.615722656250000000e+00 -1.784667968750000000e+00 3.146972656250000000e+00 2.224121093750000000e+00 1.762695312500000000e-01
4.383056640624999889e-01 6.378173828125000000e-01 6.161816406250000266e-01 4.063476562499999944e-02 9.014941406249999956e-01 -6.793208007812501226e-01 1.115722656250000000e+00 7.153320312500000000e-01 -4.353027343750000000e+00 4.724121093750000000e+00 1.676269531250000000e+00
2.483056640624999867e-01 8.878173828125000000e-01 7.961816406250000755e-01 6.063476562500000333e-02 1.001494140624999973e+00 -1.512320800781250085e+00 -3.884277343750000000e+00 -4.284667968750000000e+00 6.469726562500000000e-01 -2.758789062500000000e-01 6.762695312500000000e-01
2.958056640624999734e-01 7.003173828125000000e-01 6.611816406250000666e-01 3.563476562500000194e-02 8.764941406249999734e-01 -1.304070800781250039e+00 -1.342773437500000000e-01 -5.346679687500000000e-01 -6.030273437500000000e-01 3.474121093750000000e+00 1.926269531250000000e+00
4.858056640624999756e-01 9.503173828125000000e-01 8.411816406250001155e-01 5.563476562499999889e-02 9.764941406250000622e-01 -4.710708007812500764e-01 4.865722656250000000e+00 4.465332031250000000e+00 4.396972656250000000e+00 -1.525878906250000000e+00 9.262695312500000000e-01
3.908056640625000022e-01 5.753173828125000000e-01 7.511816406250000355e-01 4.563476562500000389e-02 1.026494140625000107e+00 -1.720570800781250131e+00 2.365722656250000000e+00 -3.034667968750000000e+00 -3.103027343750000000e+00 -4.025878906250000000e+00 1.426269531250000000e+00
2.008056640625000000e-01 8.253173828125000000e-01 5.711816406250000977e-01 6.563476562500000777e-02 9.264941406250000178e-01 -8.875708007812499467e-01 -2.634277343750000000e+00 1.965332031250000000e+00 1.896972656250000000e+00 9.741210937500000000e-01 4.262695312500000000e-01
1.770556640625000067e-01 6.690673828125000000e-01 8.186816406250000400e-01 5.813476562500000111e-02 9.639941406249999956e-01 -7.834458007812501457e-01 -2.009277343750000000e+00 -3.659667968750000000e+00 -1.228027343750000000e+00 -3.400878906250000000e+00 3.012695312500000000e-01
3.670556640625000089e-01 9.190673828125000000e-01 6.386816406249999911e-01 3.813476562499999722e-02 1.063994140624999973e+00 -1.616445800781249886e+00 2.990722656250000000e+00 1.340332031250000000e+00 3.771972656250000000e+00 1.599121093750000000e+00 1.301269531250000000e+00
4.620556640624999822e-01 5.440673828125000000e-01 7.286816406250000711e-01 6.813476562500000999e-02 1.013994140624999929e+00 -3.669458007812500533e-01 4.907226562500000000e-01 -1.159667968750000000e+00 -3.728027343750000000e+00 4.099121093750000000e+00 8.012695312500000000e-01
